[12:25:48.574] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 2.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v21',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 0,
 'labeled_bs': 2,
 'labeled_num': 8,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 1000,
 'test_interval_iter': 200,
 'workers': 4}
[12:25:56.062] 36 iterations per epoch
[12:25:58.607] iteration:1  t-loss:0.5461, loss-lb:0.5461, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[13:49:14.444] iteration:2658  t-loss:0.0605, loss-lb:0.0281, loss-ulb:0.0846, weight:0.38, high-r:0.93, lr:0.0084
[13:49:15.637] iteration:2659  t-loss:0.0689, loss-lb:0.0523, loss-ulb:0.0432, weight:0.38, high-r:0.97, lr:0.0084
[13:49:16.870] iteration:2660  t-loss:0.0545, loss-lb:0.0290, loss-ulb:0.0666, weight:0.38, high-r:0.99, lr:0.0084
[13:49:18.066] iteration:2661  t-loss:0.0442, loss-lb:0.0365, loss-ulb:0.0202, weight:0.38, high-r:0.97, lr:0.0084
[13:49:19.344] iteration:2662  t-loss:0.0917, loss-lb:0.0407, loss-ulb:0.1330, weight:0.38, high-r:0.98, lr:0.0084
[13:49:20.540] iteration:2663  t-loss:0.0390, loss-lb:0.0328, loss-ulb:0.0163, weight:0.38, high-r:0.98, lr:0.0084
[13:49:21.813] iteration:2664  t-loss:0.0434, loss-lb:0.0266, loss-ulb:0.0439, weight:0.38, high-r:0.95, lr:0.0084
[13:49:24.015] iteration:2665  t-loss:0.0352, loss-lb:0.0317, loss-ulb:0.0093, weight:0.38, high-r:0.97, lr:0.0084
[13:49:25.209] iteration:2666  t-loss:0.0437, loss-lb:0.0315, loss-ulb:0.0319, weight:0.38, high-r:0.98, lr:0.0084
[13:49:26.404] iteration:2667  t-loss:0.0376, loss-lb:0.0289, loss-ulb:0.0228, weight:0.38, high-r:0.98, lr:0.0084
[13:49:27.604] iteration:2668  t-loss:0.0359, loss-lb:0.0271, loss-ulb:0.0230, weight:0.38, high-r:0.97, lr:0.0084
[13:49:28.801] iteration:2669  t-loss:0.0780, loss-lb:0.0421, loss-ulb:0.0937, weight:0.38, high-r:0.97, lr:0.0084
[13:49:29.999] iteration:2670  t-loss:0.0314, loss-lb:0.0249, loss-ulb:0.0169, weight:0.38, high-r:0.98, lr:0.0084
[13:49:31.195] iteration:2671  t-loss:0.0807, loss-lb:0.0307, loss-ulb:0.1307, weight:0.38, high-r:0.95, lr:0.0084
[13:49:32.390] iteration:2672  t-loss:0.0289, loss-lb:0.0259, loss-ulb:0.0078, weight:0.38, high-r:0.97, lr:0.0084
[13:49:33.586] iteration:2673  t-loss:0.0493, loss-lb:0.0311, loss-ulb:0.0475, weight:0.38, high-r:0.95, lr:0.0084
[13:49:34.781] iteration:2674  t-loss:0.0487, loss-lb:0.0234, loss-ulb:0.0659, weight:0.38, high-r:0.96, lr:0.0084
[13:49:35.975] iteration:2675  t-loss:0.0793, loss-lb:0.0244, loss-ulb:0.1432, weight:0.38, high-r:0.97, lr:0.0084
[13:49:37.169] iteration:2676  t-loss:0.0334, loss-lb:0.0281, loss-ulb:0.0138, weight:0.38, high-r:0.98, lr:0.0084
[13:49:38.369] iteration:2677  t-loss:0.0320, loss-lb:0.0267, loss-ulb:0.0137, weight:0.38, high-r:0.97, lr:0.0084
[13:49:39.567] iteration:2678  t-loss:0.0449, loss-lb:0.0390, loss-ulb:0.0152, weight:0.38, high-r:0.97, lr:0.0084
[13:49:40.764] iteration:2679  t-loss:0.0416, loss-lb:0.0230, loss-ulb:0.0485, weight:0.38, high-r:0.95, lr:0.0084
[13:49:42.005] iteration:2680  t-loss:0.0538, loss-lb:0.0233, loss-ulb:0.0797, weight:0.38, high-r:0.91, lr:0.0084
[13:49:43.200] iteration:2681  t-loss:0.0480, loss-lb:0.0234, loss-ulb:0.0643, weight:0.38, high-r:0.97, lr:0.0084
[13:49:44.395] iteration:2682  t-loss:0.0762, loss-lb:0.0387, loss-ulb:0.0979, weight:0.38, high-r:0.97, lr:0.0084
[13:49:45.591] iteration:2683  t-loss:0.0620, loss-lb:0.0439, loss-ulb:0.0471, weight:0.38, high-r:0.98, lr:0.0084
[13:49:46.786] iteration:2684  t-loss:0.0533, loss-lb:0.0323, loss-ulb:0.0550, weight:0.38, high-r:0.98, lr:0.0084
[13:49:47.981] iteration:2685  t-loss:0.0758, loss-lb:0.0251, loss-ulb:0.1326, weight:0.38, high-r:0.95, lr:0.0084
[13:49:49.180] iteration:2686  t-loss:0.0349, loss-lb:0.0273, loss-ulb:0.0200, weight:0.38, high-r:0.96, lr:0.0084
[13:49:50.376] iteration:2687  t-loss:0.0250, loss-lb:0.0206, loss-ulb:0.0115, weight:0.38, high-r:0.98, lr:0.0084
[13:49:51.574] iteration:2688  t-loss:0.0494, loss-lb:0.0384, loss-ulb:0.0287, weight:0.38, high-r:0.95, lr:0.0084
[13:49:52.769] iteration:2689  t-loss:0.0683, loss-lb:0.0614, loss-ulb:0.0182, weight:0.38, high-r:0.96, lr:0.0084
[13:49:53.967] iteration:2690  t-loss:0.0760, loss-lb:0.0378, loss-ulb:0.0996, weight:0.38, high-r:0.96, lr:0.0084
[13:49:55.165] iteration:2691  t-loss:0.0621, loss-lb:0.0451, loss-ulb:0.0446, weight:0.38, high-r:0.97, lr:0.0084
[13:49:56.359] iteration:2692  t-loss:0.1008, loss-lb:0.0472, loss-ulb:0.1399, weight:0.38, high-r:0.95, lr:0.0084
[13:49:57.556] iteration:2693  t-loss:0.0836, loss-lb:0.0396, loss-ulb:0.1151, weight:0.38, high-r:0.97, lr:0.0084
[13:49:58.755] iteration:2694  t-loss:0.0767, loss-lb:0.0240, loss-ulb:0.1376, weight:0.38, high-r:0.97, lr:0.0084
[13:49:59.949] iteration:2695  t-loss:0.0325, loss-lb:0.0260, loss-ulb:0.0172, weight:0.38, high-r:0.96, lr:0.0084
[13:50:01.144] iteration:2696  t-loss:0.0795, loss-lb:0.0302, loss-ulb:0.1289, weight:0.38, high-r:0.97, lr:0.0084
[13:50:02.343] iteration:2697  t-loss:0.0608, loss-lb:0.0553, loss-ulb:0.0145, weight:0.38, high-r:0.97, lr:0.0084
[13:50:03.543] iteration:2698  t-loss:0.0630, loss-lb:0.0392, loss-ulb:0.0622, weight:0.38, high-r:0.97, lr:0.0084
[13:50:04.737] iteration:2699  t-loss:0.0617, loss-lb:0.0369, loss-ulb:0.0647, weight:0.38, high-r:0.97, lr:0.0084
[13:50:05.932] iteration:2700  t-loss:0.0636, loss-lb:0.0266, loss-ulb:0.0967, weight:0.38, high-r:0.95, lr:0.0084
[13:50:08.244] iteration:2701  t-loss:0.1456, loss-lb:0.0429, loss-ulb:0.2331, weight:0.44, high-r:0.97, lr:0.0084
[13:50:09.439] iteration:2702  t-loss:0.0463, loss-lb:0.0244, loss-ulb:0.0496, weight:0.44, high-r:0.97, lr:0.0084
[13:50:10.635] iteration:2703  t-loss:0.0368, loss-lb:0.0253, loss-ulb:0.0260, weight:0.44, high-r:0.97, lr:0.0084
[13:50:11.830] iteration:2704  t-loss:0.0564, loss-lb:0.0393, loss-ulb:0.0389, weight:0.44, high-r:0.96, lr:0.0084
[13:50:13.025] iteration:2705  t-loss:0.0428, loss-lb:0.0385, loss-ulb:0.0097, weight:0.44, high-r:0.99, lr:0.0084
[13:50:14.221] iteration:2706  t-loss:0.0544, loss-lb:0.0280, loss-ulb:0.0599, weight:0.44, high-r:0.96, lr:0.0084
[13:50:15.416] iteration:2707  t-loss:0.0429, loss-lb:0.0269, loss-ulb:0.0364, weight:0.44, high-r:0.97, lr:0.0084
[13:50:16.611] iteration:2708  t-loss:0.0508, loss-lb:0.0241, loss-ulb:0.0605, weight:0.44, high-r:0.96, lr:0.0084
[13:50:17.807] iteration:2709  t-loss:0.0535, loss-lb:0.0271, loss-ulb:0.0599, weight:0.44, high-r:0.97, lr:0.0084
[13:50:19.003] iteration:2710  t-loss:0.0556, loss-lb:0.0302, loss-ulb:0.0576, weight:0.44, high-r:0.95, lr:0.0084
[13:50:20.199] iteration:2711  t-loss:0.0695, loss-lb:0.0323, loss-ulb:0.0843, weight:0.44, high-r:0.96, lr:0.0084
[13:50:21.393] iteration:2712  t-loss:0.0538, loss-lb:0.0341, loss-ulb:0.0447, weight:0.44, high-r:0.96, lr:0.0084
[13:50:22.592] iteration:2713  t-loss:0.0399, loss-lb:0.0331, loss-ulb:0.0156, weight:0.44, high-r:0.98, lr:0.0084
[13:50:23.786] iteration:2714  t-loss:0.0682, loss-lb:0.0433, loss-ulb:0.0564, weight:0.44, high-r:0.97, lr:0.0084
[13:50:24.981] iteration:2715  t-loss:0.1250, loss-lb:0.0235, loss-ulb:0.2305, weight:0.44, high-r:0.94, lr:0.0084
[13:50:26.175] iteration:2716  t-loss:0.0494, loss-lb:0.0473, loss-ulb:0.0050, weight:0.44, high-r:0.98, lr:0.0084
[13:50:27.371] iteration:2717  t-loss:0.0575, loss-lb:0.0417, loss-ulb:0.0358, weight:0.44, high-r:0.97, lr:0.0084
[13:50:28.565] iteration:2718  t-loss:0.0320, loss-lb:0.0268, loss-ulb:0.0119, weight:0.44, high-r:0.97, lr:0.0084
[13:50:29.761] iteration:2719  t-loss:0.0879, loss-lb:0.0661, loss-ulb:0.0494, weight:0.44, high-r:0.97, lr:0.0084
[13:50:30.954] iteration:2720  t-loss:0.0436, loss-lb:0.0255, loss-ulb:0.0412, weight:0.44, high-r:0.97, lr:0.0084
[13:50:32.148] iteration:2721  t-loss:0.0507, loss-lb:0.0450, loss-ulb:0.0131, weight:0.44, high-r:0.98, lr:0.0084
[13:50:33.341] iteration:2722  t-loss:0.0965, loss-lb:0.0741, loss-ulb:0.0507, weight:0.44, high-r:0.96, lr:0.0084
[13:50:34.536] iteration:2723  t-loss:0.0490, loss-lb:0.0270, loss-ulb:0.0497, weight:0.44, high-r:0.98, lr:0.0084
[13:50:35.777] iteration:2724  t-loss:0.0403, loss-lb:0.0263, loss-ulb:0.0319, weight:0.44, high-r:0.97, lr:0.0084
[13:50:36.972] iteration:2725  t-loss:0.1223, loss-lb:0.0453, loss-ulb:0.1746, weight:0.44, high-r:0.95, lr:0.0083
[13:50:38.166] iteration:2726  t-loss:0.0444, loss-lb:0.0355, loss-ulb:0.0202, weight:0.44, high-r:0.96, lr:0.0083
[13:50:39.359] iteration:2727  t-loss:0.0815, loss-lb:0.0556, loss-ulb:0.0587, weight:0.44, high-r:0.97, lr:0.0083
[13:50:40.553] iteration:2728  t-loss:0.0708, loss-lb:0.0312, loss-ulb:0.0897, weight:0.44, high-r:0.98, lr:0.0083
[13:50:41.747] iteration:2729  t-loss:0.0557, loss-lb:0.0296, loss-ulb:0.0590, weight:0.44, high-r:0.96, lr:0.0083
[13:50:42.941] iteration:2730  t-loss:0.0705, loss-lb:0.0340, loss-ulb:0.0829, weight:0.44, high-r:0.96, lr:0.0083
[13:50:44.135] iteration:2731  t-loss:0.0484, loss-lb:0.0280, loss-ulb:0.0463, weight:0.44, high-r:0.96, lr:0.0083
[13:50:45.328] iteration:2732  t-loss:0.0867, loss-lb:0.0260, loss-ulb:0.1378, weight:0.44, high-r:0.97, lr:0.0083
[13:50:46.522] iteration:2733  t-loss:0.0711, loss-lb:0.0285, loss-ulb:0.0966, weight:0.44, high-r:0.96, lr:0.0083
[13:50:47.752] iteration:2734  t-loss:0.0472, loss-lb:0.0406, loss-ulb:0.0151, weight:0.44, high-r:0.97, lr:0.0083
[13:50:48.948] iteration:2735  t-loss:0.0497, loss-lb:0.0349, loss-ulb:0.0336, weight:0.44, high-r:0.98, lr:0.0083
[13:50:50.142] iteration:2736  t-loss:0.0846, loss-lb:0.0528, loss-ulb:0.0720, weight:0.44, high-r:0.95, lr:0.0083
[13:50:52.511] iteration:2737  t-loss:0.0430, loss-lb:0.0229, loss-ulb:0.0455, weight:0.44, high-r:0.97, lr:0.0083
[13:50:53.705] iteration:2738  t-loss:0.0604, loss-lb:0.0243, loss-ulb:0.0819, weight:0.44, high-r:0.98, lr:0.0083
[13:50:54.899] iteration:2739  t-loss:0.0325, loss-lb:0.0246, loss-ulb:0.0180, weight:0.44, high-r:0.97, lr:0.0083
[13:50:56.094] iteration:2740  t-loss:0.0502, loss-lb:0.0304, loss-ulb:0.0448, weight:0.44, high-r:0.97, lr:0.0083
[13:50:57.293] iteration:2741  t-loss:0.0612, loss-lb:0.0321, loss-ulb:0.0661, weight:0.44, high-r:0.95, lr:0.0083
[13:50:58.488] iteration:2742  t-loss:0.0342, loss-lb:0.0304, loss-ulb:0.0086, weight:0.44, high-r:0.98, lr:0.0083
[13:50:59.685] iteration:2743  t-loss:0.0431, loss-lb:0.0304, loss-ulb:0.0290, weight:0.44, high-r:0.96, lr:0.0083
[13:51:00.880] iteration:2744  t-loss:0.0465, loss-lb:0.0245, loss-ulb:0.0499, weight:0.44, high-r:0.98, lr:0.0083
[13:51:02.080] iteration:2745  t-loss:0.1263, loss-lb:0.0315, loss-ulb:0.2150, weight:0.44, high-r:0.97, lr:0.0083
[13:51:03.276] iteration:2746  t-loss:0.0285, loss-lb:0.0226, loss-ulb:0.0134, weight:0.44, high-r:0.96, lr:0.0083
[13:51:04.474] iteration:2747  t-loss:0.0684, loss-lb:0.0491, loss-ulb:0.0438, weight:0.44, high-r:0.97, lr:0.0083
[13:51:05.668] iteration:2748  t-loss:0.0319, loss-lb:0.0241, loss-ulb:0.0175, weight:0.44, high-r:0.97, lr:0.0083
[13:51:06.867] iteration:2749  t-loss:0.0419, loss-lb:0.0340, loss-ulb:0.0180, weight:0.44, high-r:0.98, lr:0.0083
[13:51:08.063] iteration:2750  t-loss:0.0326, loss-lb:0.0277, loss-ulb:0.0112, weight:0.44, high-r:0.98, lr:0.0083
[13:51:09.259] iteration:2751  t-loss:0.1409, loss-lb:0.0363, loss-ulb:0.2374, weight:0.44, high-r:0.98, lr:0.0083
[13:51:10.456] iteration:2752  t-loss:0.0455, loss-lb:0.0270, loss-ulb:0.0420, weight:0.44, high-r:0.98, lr:0.0083
[13:51:11.655] iteration:2753  t-loss:0.0510, loss-lb:0.0346, loss-ulb:0.0371, weight:0.44, high-r:0.97, lr:0.0083
[13:51:12.854] iteration:2754  t-loss:0.0282, loss-lb:0.0241, loss-ulb:0.0092, weight:0.44, high-r:0.98, lr:0.0083
[13:51:14.047] iteration:2755  t-loss:0.1199, loss-lb:0.0337, loss-ulb:0.1957, weight:0.44, high-r:0.96, lr:0.0083
[13:51:15.243] iteration:2756  t-loss:0.0338, loss-lb:0.0236, loss-ulb:0.0232, weight:0.44, high-r:0.96, lr:0.0083
[13:51:16.437] iteration:2757  t-loss:0.0303, loss-lb:0.0255, loss-ulb:0.0108, weight:0.44, high-r:0.97, lr:0.0083
[13:51:17.632] iteration:2758  t-loss:0.1100, loss-lb:0.0623, loss-ulb:0.1081, weight:0.44, high-r:0.97, lr:0.0083
[13:51:18.825] iteration:2759  t-loss:0.0686, loss-lb:0.0386, loss-ulb:0.0680, weight:0.44, high-r:0.96, lr:0.0083
[13:51:20.020] iteration:2760  t-loss:0.0284, loss-lb:0.0212, loss-ulb:0.0165, weight:0.44, high-r:0.97, lr:0.0083
[13:51:21.215] iteration:2761  t-loss:0.0814, loss-lb:0.0263, loss-ulb:0.1250, weight:0.44, high-r:0.97, lr:0.0083
[13:51:22.410] iteration:2762  t-loss:0.0329, loss-lb:0.0242, loss-ulb:0.0198, weight:0.44, high-r:0.97, lr:0.0083
[13:51:23.607] iteration:2763  t-loss:0.0750, loss-lb:0.0317, loss-ulb:0.0982, weight:0.44, high-r:0.95, lr:0.0083
[13:51:24.802] iteration:2764  t-loss:0.0625, loss-lb:0.0487, loss-ulb:0.0312, weight:0.44, high-r:0.97, lr:0.0083
[13:51:25.998] iteration:2765  t-loss:0.0639, loss-lb:0.0465, loss-ulb:0.0395, weight:0.44, high-r:0.97, lr:0.0083
[13:51:27.196] iteration:2766  t-loss:0.0375, loss-lb:0.0291, loss-ulb:0.0192, weight:0.44, high-r:0.97, lr:0.0083
[13:51:28.389] iteration:2767  t-loss:0.0464, loss-lb:0.0231, loss-ulb:0.0527, weight:0.44, high-r:0.97, lr:0.0083
[13:51:29.583] iteration:2768  t-loss:0.1336, loss-lb:0.0502, loss-ulb:0.1891, weight:0.44, high-r:0.94, lr:0.0083
[13:51:30.776] iteration:2769  t-loss:0.1531, loss-lb:0.1297, loss-ulb:0.0530, weight:0.44, high-r:0.98, lr:0.0083
[13:51:31.972] iteration:2770  t-loss:0.1209, loss-lb:0.0365, loss-ulb:0.1917, weight:0.44, high-r:0.98, lr:0.0083
[13:51:33.166] iteration:2771  t-loss:0.0700, loss-lb:0.0481, loss-ulb:0.0497, weight:0.44, high-r:0.97, lr:0.0083
[13:51:34.362] iteration:2772  t-loss:0.0633, loss-lb:0.0382, loss-ulb:0.0569, weight:0.44, high-r:0.97, lr:0.0083
[13:51:36.524] iteration:2773  t-loss:0.0451, loss-lb:0.0372, loss-ulb:0.0180, weight:0.44, high-r:0.98, lr:0.0083
[13:51:37.717] iteration:2774  t-loss:0.0383, loss-lb:0.0349, loss-ulb:0.0078, weight:0.44, high-r:0.97, lr:0.0083
[13:51:38.913] iteration:2775  t-loss:0.0981, loss-lb:0.0698, loss-ulb:0.0642, weight:0.44, high-r:0.96, lr:0.0083
[13:51:40.111] iteration:2776  t-loss:0.0473, loss-lb:0.0315, loss-ulb:0.0357, weight:0.44, high-r:0.98, lr:0.0083
[13:51:41.308] iteration:2777  t-loss:0.0388, loss-lb:0.0340, loss-ulb:0.0110, weight:0.44, high-r:0.97, lr:0.0083
[13:51:42.503] iteration:2778  t-loss:0.0755, loss-lb:0.0564, loss-ulb:0.0434, weight:0.44, high-r:0.94, lr:0.0083
[13:51:43.700] iteration:2779  t-loss:0.0617, loss-lb:0.0381, loss-ulb:0.0536, weight:0.44, high-r:0.97, lr:0.0083
[13:51:44.898] iteration:2780  t-loss:0.0692, loss-lb:0.0481, loss-ulb:0.0480, weight:0.44, high-r:0.97, lr:0.0083
[13:51:46.093] iteration:2781  t-loss:0.0890, loss-lb:0.0629, loss-ulb:0.0593, weight:0.44, high-r:0.98, lr:0.0083
[13:51:47.288] iteration:2782  t-loss:0.0599, loss-lb:0.0253, loss-ulb:0.0786, weight:0.44, high-r:0.98, lr:0.0083
[13:51:48.528] iteration:2783  t-loss:0.0529, loss-lb:0.0402, loss-ulb:0.0288, weight:0.44, high-r:0.97, lr:0.0083
[13:51:49.723] iteration:2784  t-loss:0.0609, loss-lb:0.0260, loss-ulb:0.0793, weight:0.44, high-r:0.97, lr:0.0083
[13:51:50.919] iteration:2785  t-loss:0.0318, loss-lb:0.0285, loss-ulb:0.0074, weight:0.44, high-r:0.97, lr:0.0083
[13:51:52.115] iteration:2786  t-loss:0.0513, loss-lb:0.0405, loss-ulb:0.0245, weight:0.44, high-r:0.97, lr:0.0083
[13:51:53.311] iteration:2787  t-loss:0.1307, loss-lb:0.0411, loss-ulb:0.2034, weight:0.44, high-r:0.98, lr:0.0083
[13:51:54.505] iteration:2788  t-loss:0.0523, loss-lb:0.0243, loss-ulb:0.0636, weight:0.44, high-r:0.97, lr:0.0083
[13:51:55.740] iteration:2789  t-loss:0.1087, loss-lb:0.0608, loss-ulb:0.1088, weight:0.44, high-r:0.98, lr:0.0083
[13:51:56.935] iteration:2790  t-loss:0.0705, loss-lb:0.0418, loss-ulb:0.0649, weight:0.44, high-r:0.97, lr:0.0083
[13:51:58.130] iteration:2791  t-loss:0.0334, loss-lb:0.0231, loss-ulb:0.0234, weight:0.44, high-r:0.94, lr:0.0083
[13:51:59.326] iteration:2792  t-loss:0.0866, loss-lb:0.0294, loss-ulb:0.1298, weight:0.44, high-r:0.96, lr:0.0083
[13:52:00.519] iteration:2793  t-loss:0.0422, loss-lb:0.0393, loss-ulb:0.0066, weight:0.44, high-r:0.98, lr:0.0083
[13:52:01.715] iteration:2794  t-loss:0.0365, loss-lb:0.0335, loss-ulb:0.0068, weight:0.44, high-r:0.98, lr:0.0083
[13:52:02.915] iteration:2795  t-loss:0.0818, loss-lb:0.0403, loss-ulb:0.0942, weight:0.44, high-r:0.95, lr:0.0083
[13:52:04.109] iteration:2796  t-loss:0.0383, loss-lb:0.0335, loss-ulb:0.0109, weight:0.44, high-r:0.98, lr:0.0083
[13:52:05.307] iteration:2797  t-loss:0.1350, loss-lb:0.0628, loss-ulb:0.1638, weight:0.44, high-r:0.91, lr:0.0083
[13:52:06.500] iteration:2798  t-loss:0.0719, loss-lb:0.0290, loss-ulb:0.0973, weight:0.44, high-r:0.97, lr:0.0083
[13:52:07.698] iteration:2799  t-loss:0.0386, loss-lb:0.0324, loss-ulb:0.0140, weight:0.44, high-r:0.98, lr:0.0083
[13:52:08.893] iteration:2800  t-loss:0.0939, loss-lb:0.0817, loss-ulb:0.0278, weight:0.44, high-r:0.97, lr:0.0083
[13:54:20.414] iteration 2800 : dice_score: 0.877319 best_dice: 0.880100
[13:54:20.415]  <<Test>> - Iter:2800  - Dice-S/T:87.00/87.73, Best-S:87.51, Best-T:88.01
[13:54:21.613] iteration:2801  t-loss:0.0772, loss-lb:0.0409, loss-ulb:0.0825, weight:0.44, high-r:0.97, lr:0.0083
[13:54:22.807] iteration:2802  t-loss:0.0571, loss-lb:0.0425, loss-ulb:0.0330, weight:0.44, high-r:0.97, lr:0.0083
[13:54:24.001] iteration:2803  t-loss:0.0341, loss-lb:0.0310, loss-ulb:0.0070, weight:0.44, high-r:0.97, lr:0.0083
[13:54:25.199] iteration:2804  t-loss:0.0510, loss-lb:0.0264, loss-ulb:0.0558, weight:0.44, high-r:0.97, lr:0.0083
[13:54:26.393] iteration:2805  t-loss:0.0773, loss-lb:0.0733, loss-ulb:0.0089, weight:0.44, high-r:0.98, lr:0.0083
[13:54:27.586] iteration:2806  t-loss:0.1041, loss-lb:0.0869, loss-ulb:0.0390, weight:0.44, high-r:0.96, lr:0.0083
[13:54:28.780] iteration:2807  t-loss:0.0667, loss-lb:0.0460, loss-ulb:0.0470, weight:0.44, high-r:0.96, lr:0.0083
[13:54:29.975] iteration:2808  t-loss:0.0279, loss-lb:0.0212, loss-ulb:0.0152, weight:0.44, high-r:0.98, lr:0.0083
[13:54:32.280] iteration:2809  t-loss:0.0308, loss-lb:0.0248, loss-ulb:0.0137, weight:0.44, high-r:0.97, lr:0.0083
[13:54:33.473] iteration:2810  t-loss:0.0471, loss-lb:0.0405, loss-ulb:0.0149, weight:0.44, high-r:0.98, lr:0.0083
[13:54:34.668] iteration:2811  t-loss:0.0465, loss-lb:0.0283, loss-ulb:0.0412, weight:0.44, high-r:0.96, lr:0.0083
[13:54:35.867] iteration:2812  t-loss:0.0364, loss-lb:0.0260, loss-ulb:0.0235, weight:0.44, high-r:0.97, lr:0.0083
[13:54:37.062] iteration:2813  t-loss:0.1475, loss-lb:0.0681, loss-ulb:0.1801, weight:0.44, high-r:0.98, lr:0.0083
[13:54:38.256] iteration:2814  t-loss:0.1159, loss-lb:0.0302, loss-ulb:0.1944, weight:0.44, high-r:0.98, lr:0.0083
[13:54:39.451] iteration:2815  t-loss:0.0386, loss-lb:0.0294, loss-ulb:0.0210, weight:0.44, high-r:0.97, lr:0.0083
[13:54:40.644] iteration:2816  t-loss:0.0823, loss-lb:0.0298, loss-ulb:0.1192, weight:0.44, high-r:0.95, lr:0.0083
[13:54:41.841] iteration:2817  t-loss:0.0420, loss-lb:0.0380, loss-ulb:0.0092, weight:0.44, high-r:0.98, lr:0.0083
[13:54:43.041] iteration:2818  t-loss:0.0485, loss-lb:0.0243, loss-ulb:0.0549, weight:0.44, high-r:0.97, lr:0.0083
[13:54:44.236] iteration:2819  t-loss:0.0867, loss-lb:0.0403, loss-ulb:0.1052, weight:0.44, high-r:0.97, lr:0.0083
[13:54:45.508] iteration:2820  t-loss:0.0581, loss-lb:0.0406, loss-ulb:0.0396, weight:0.44, high-r:0.95, lr:0.0083
[13:54:46.704] iteration:2821  t-loss:0.0353, loss-lb:0.0300, loss-ulb:0.0118, weight:0.44, high-r:0.97, lr:0.0083
[13:54:47.898] iteration:2822  t-loss:0.0772, loss-lb:0.0318, loss-ulb:0.1030, weight:0.44, high-r:0.98, lr:0.0083
[13:54:49.094] iteration:2823  t-loss:0.0573, loss-lb:0.0241, loss-ulb:0.0754, weight:0.44, high-r:0.97, lr:0.0083
[13:54:50.289] iteration:2824  t-loss:0.0597, loss-lb:0.0560, loss-ulb:0.0084, weight:0.44, high-r:0.98, lr:0.0083
[13:54:51.481] iteration:2825  t-loss:0.0792, loss-lb:0.0518, loss-ulb:0.0620, weight:0.44, high-r:0.97, lr:0.0083
[13:54:52.675] iteration:2826  t-loss:0.0796, loss-lb:0.0669, loss-ulb:0.0290, weight:0.44, high-r:0.98, lr:0.0083
[13:54:53.870] iteration:2827  t-loss:0.0806, loss-lb:0.0433, loss-ulb:0.0846, weight:0.44, high-r:0.96, lr:0.0083
[13:54:55.064] iteration:2828  t-loss:0.1406, loss-lb:0.0374, loss-ulb:0.2343, weight:0.44, high-r:0.90, lr:0.0083
[13:54:56.260] iteration:2829  t-loss:0.0514, loss-lb:0.0239, loss-ulb:0.0625, weight:0.44, high-r:0.97, lr:0.0083
[13:54:57.455] iteration:2830  t-loss:0.0674, loss-lb:0.0596, loss-ulb:0.0177, weight:0.44, high-r:0.96, lr:0.0083
[13:54:58.652] iteration:2831  t-loss:0.0472, loss-lb:0.0317, loss-ulb:0.0353, weight:0.44, high-r:0.97, lr:0.0083
[13:54:59.847] iteration:2832  t-loss:0.0849, loss-lb:0.0516, loss-ulb:0.0756, weight:0.44, high-r:0.97, lr:0.0083
[13:55:01.043] iteration:2833  t-loss:0.1036, loss-lb:0.0378, loss-ulb:0.1494, weight:0.44, high-r:0.96, lr:0.0083
[13:55:02.287] iteration:2834  t-loss:0.1083, loss-lb:0.0309, loss-ulb:0.1758, weight:0.44, high-r:0.96, lr:0.0083
[13:55:03.486] iteration:2835  t-loss:0.0759, loss-lb:0.0668, loss-ulb:0.0206, weight:0.44, high-r:0.98, lr:0.0083
[13:55:04.684] iteration:2836  t-loss:0.1604, loss-lb:0.0343, loss-ulb:0.2861, weight:0.44, high-r:0.98, lr:0.0083
[13:55:05.879] iteration:2837  t-loss:0.0920, loss-lb:0.0693, loss-ulb:0.0516, weight:0.44, high-r:0.98, lr:0.0083
[13:55:07.074] iteration:2838  t-loss:0.1207, loss-lb:0.0342, loss-ulb:0.1962, weight:0.44, high-r:0.96, lr:0.0083
[13:55:08.270] iteration:2839  t-loss:0.0999, loss-lb:0.0473, loss-ulb:0.1192, weight:0.44, high-r:0.97, lr:0.0083
[13:55:09.466] iteration:2840  t-loss:0.0468, loss-lb:0.0379, loss-ulb:0.0202, weight:0.44, high-r:0.97, lr:0.0083
[13:55:10.660] iteration:2841  t-loss:0.0489, loss-lb:0.0294, loss-ulb:0.0442, weight:0.44, high-r:0.97, lr:0.0083
