[12:26:56.372] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 2.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v22',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 1,
 'labeled_bs': 2,
 'labeled_num': 16,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[12:27:03.698] 32 iterations per epoch
[12:27:06.069] iteration:1  t-loss:0.7367, loss-lb:0.7367, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[13:20:33.587] iteration:1726  t-loss:0.0621, loss-lb:0.0483, loss-ulb:0.0960, weight:0.14, high-r:0.95, lr:0.0090
[13:20:34.787] iteration:1727  t-loss:0.0698, loss-lb:0.0610, loss-ulb:0.0611, weight:0.14, high-r:0.97, lr:0.0090
[13:20:35.984] iteration:1728  t-loss:0.0430, loss-lb:0.0326, loss-ulb:0.0720, weight:0.14, high-r:0.95, lr:0.0090
[13:20:38.326] iteration:1729  t-loss:0.0596, loss-lb:0.0454, loss-ulb:0.0980, weight:0.14, high-r:0.94, lr:0.0090
[13:20:39.553] iteration:1730  t-loss:0.0549, loss-lb:0.0437, loss-ulb:0.0776, weight:0.14, high-r:0.95, lr:0.0090
[13:20:40.755] iteration:1731  t-loss:0.0989, loss-lb:0.0777, loss-ulb:0.1468, weight:0.14, high-r:0.96, lr:0.0090
[13:20:41.955] iteration:1732  t-loss:0.0891, loss-lb:0.0849, loss-ulb:0.0293, weight:0.14, high-r:0.94, lr:0.0090
[13:20:43.156] iteration:1733  t-loss:0.1128, loss-lb:0.1012, loss-ulb:0.0803, weight:0.14, high-r:0.97, lr:0.0090
[13:20:44.357] iteration:1734  t-loss:0.0688, loss-lb:0.0494, loss-ulb:0.1343, weight:0.14, high-r:0.95, lr:0.0090
[13:20:45.557] iteration:1735  t-loss:0.0710, loss-lb:0.0574, loss-ulb:0.0942, weight:0.14, high-r:0.94, lr:0.0090
[13:20:46.757] iteration:1736  t-loss:0.0508, loss-lb:0.0452, loss-ulb:0.0391, weight:0.14, high-r:0.97, lr:0.0090
[13:20:47.957] iteration:1737  t-loss:0.0416, loss-lb:0.0341, loss-ulb:0.0523, weight:0.14, high-r:0.95, lr:0.0090
[13:20:49.158] iteration:1738  t-loss:0.0680, loss-lb:0.0566, loss-ulb:0.0788, weight:0.14, high-r:0.93, lr:0.0090
[13:20:50.358] iteration:1739  t-loss:0.0732, loss-lb:0.0441, loss-ulb:0.2015, weight:0.14, high-r:0.94, lr:0.0090
[13:20:51.560] iteration:1740  t-loss:0.0673, loss-lb:0.0534, loss-ulb:0.0959, weight:0.14, high-r:0.94, lr:0.0090
[13:20:52.759] iteration:1741  t-loss:0.0591, loss-lb:0.0418, loss-ulb:0.1196, weight:0.14, high-r:0.95, lr:0.0089
[13:20:53.961] iteration:1742  t-loss:0.0582, loss-lb:0.0466, loss-ulb:0.0800, weight:0.14, high-r:0.95, lr:0.0089
[13:20:55.160] iteration:1743  t-loss:0.1523, loss-lb:0.0545, loss-ulb:0.6773, weight:0.14, high-r:0.92, lr:0.0089
[13:20:56.362] iteration:1744  t-loss:0.0793, loss-lb:0.0546, loss-ulb:0.1709, weight:0.14, high-r:0.95, lr:0.0089
[13:20:57.563] iteration:1745  t-loss:0.0655, loss-lb:0.0563, loss-ulb:0.0635, weight:0.14, high-r:0.95, lr:0.0089
[13:20:58.764] iteration:1746  t-loss:0.0569, loss-lb:0.0450, loss-ulb:0.0825, weight:0.14, high-r:0.97, lr:0.0089
[13:20:59.965] iteration:1747  t-loss:0.0657, loss-lb:0.0549, loss-ulb:0.0746, weight:0.14, high-r:0.96, lr:0.0089
[13:21:01.168] iteration:1748  t-loss:0.0737, loss-lb:0.0460, loss-ulb:0.1915, weight:0.14, high-r:0.93, lr:0.0089
[13:21:02.371] iteration:1749  t-loss:0.0492, loss-lb:0.0429, loss-ulb:0.0437, weight:0.14, high-r:0.93, lr:0.0089
[13:21:03.568] iteration:1750  t-loss:0.1162, loss-lb:0.0958, loss-ulb:0.1411, weight:0.14, high-r:0.93, lr:0.0089
[13:21:04.769] iteration:1751  t-loss:0.0932, loss-lb:0.0877, loss-ulb:0.0382, weight:0.14, high-r:0.94, lr:0.0089
[13:21:05.969] iteration:1752  t-loss:0.0525, loss-lb:0.0388, loss-ulb:0.0948, weight:0.14, high-r:0.96, lr:0.0089
[13:21:07.170] iteration:1753  t-loss:0.0368, loss-lb:0.0325, loss-ulb:0.0298, weight:0.14, high-r:0.95, lr:0.0089
[13:21:08.370] iteration:1754  t-loss:0.0429, loss-lb:0.0402, loss-ulb:0.0189, weight:0.14, high-r:0.95, lr:0.0089
[13:21:09.569] iteration:1755  t-loss:0.0635, loss-lb:0.0394, loss-ulb:0.1666, weight:0.14, high-r:0.96, lr:0.0089
[13:21:10.772] iteration:1756  t-loss:0.0606, loss-lb:0.0473, loss-ulb:0.0920, weight:0.14, high-r:0.96, lr:0.0089
[13:21:11.968] iteration:1757  t-loss:0.1307, loss-lb:0.0936, loss-ulb:0.2567, weight:0.14, high-r:0.94, lr:0.0089
[13:21:13.172] iteration:1758  t-loss:0.0844, loss-lb:0.0771, loss-ulb:0.0500, weight:0.14, high-r:0.96, lr:0.0089
[13:21:14.371] iteration:1759  t-loss:0.1113, loss-lb:0.0750, loss-ulb:0.2510, weight:0.14, high-r:0.97, lr:0.0089
[13:21:15.571] iteration:1760  t-loss:0.0525, loss-lb:0.0414, loss-ulb:0.0769, weight:0.14, high-r:0.95, lr:0.0089
[13:21:17.792] iteration:1761  t-loss:0.0504, loss-lb:0.0382, loss-ulb:0.0848, weight:0.14, high-r:0.96, lr:0.0089
[13:21:18.994] iteration:1762  t-loss:0.1002, loss-lb:0.0976, loss-ulb:0.0183, weight:0.14, high-r:0.95, lr:0.0089
[13:21:20.194] iteration:1763  t-loss:0.0441, loss-lb:0.0403, loss-ulb:0.0265, weight:0.14, high-r:0.95, lr:0.0089
[13:21:21.392] iteration:1764  t-loss:0.0564, loss-lb:0.0475, loss-ulb:0.0620, weight:0.14, high-r:0.95, lr:0.0089
[13:21:22.592] iteration:1765  t-loss:0.0568, loss-lb:0.0449, loss-ulb:0.0821, weight:0.14, high-r:0.95, lr:0.0089
[13:21:23.793] iteration:1766  t-loss:0.0454, loss-lb:0.0406, loss-ulb:0.0337, weight:0.14, high-r:0.96, lr:0.0089
[13:21:24.994] iteration:1767  t-loss:0.0821, loss-lb:0.0755, loss-ulb:0.0460, weight:0.14, high-r:0.95, lr:0.0089
[13:21:26.197] iteration:1768  t-loss:0.1220, loss-lb:0.0683, loss-ulb:0.3715, weight:0.14, high-r:0.98, lr:0.0089
[13:21:27.398] iteration:1769  t-loss:0.0363, loss-lb:0.0328, loss-ulb:0.0244, weight:0.14, high-r:0.96, lr:0.0089
[13:21:28.598] iteration:1770  t-loss:0.0759, loss-lb:0.0735, loss-ulb:0.0161, weight:0.14, high-r:0.96, lr:0.0089
[13:21:29.797] iteration:1771  t-loss:0.0463, loss-lb:0.0416, loss-ulb:0.0327, weight:0.14, high-r:0.96, lr:0.0089
[13:21:31.000] iteration:1772  t-loss:0.0482, loss-lb:0.0444, loss-ulb:0.0262, weight:0.14, high-r:0.94, lr:0.0089
[13:21:32.200] iteration:1773  t-loss:0.0814, loss-lb:0.0381, loss-ulb:0.2996, weight:0.14, high-r:0.93, lr:0.0089
[13:21:33.400] iteration:1774  t-loss:0.0968, loss-lb:0.0765, loss-ulb:0.1407, weight:0.14, high-r:0.94, lr:0.0089
[13:21:34.600] iteration:1775  t-loss:0.0500, loss-lb:0.0449, loss-ulb:0.0347, weight:0.14, high-r:0.92, lr:0.0089
[13:21:35.800] iteration:1776  t-loss:0.0761, loss-lb:0.0478, loss-ulb:0.1957, weight:0.14, high-r:0.96, lr:0.0089
[13:21:37.000] iteration:1777  t-loss:0.0534, loss-lb:0.0479, loss-ulb:0.0385, weight:0.14, high-r:0.97, lr:0.0089
[13:21:38.200] iteration:1778  t-loss:0.0646, loss-lb:0.0460, loss-ulb:0.1288, weight:0.14, high-r:0.94, lr:0.0089
[13:21:39.400] iteration:1779  t-loss:0.1056, loss-lb:0.0839, loss-ulb:0.1499, weight:0.14, high-r:0.95, lr:0.0089
[13:21:40.602] iteration:1780  t-loss:0.0834, loss-lb:0.0605, loss-ulb:0.1582, weight:0.14, high-r:0.96, lr:0.0089
[13:21:41.882] iteration:1781  t-loss:0.0422, loss-lb:0.0349, loss-ulb:0.0505, weight:0.14, high-r:0.96, lr:0.0089
[13:21:43.080] iteration:1782  t-loss:0.0450, loss-lb:0.0374, loss-ulb:0.0525, weight:0.14, high-r:0.94, lr:0.0089
[13:21:44.279] iteration:1783  t-loss:0.0738, loss-lb:0.0541, loss-ulb:0.1363, weight:0.14, high-r:0.96, lr:0.0089
[13:21:45.475] iteration:1784  t-loss:0.0794, loss-lb:0.0654, loss-ulb:0.0967, weight:0.14, high-r:0.95, lr:0.0089
[13:21:46.675] iteration:1785  t-loss:0.0497, loss-lb:0.0361, loss-ulb:0.0943, weight:0.14, high-r:0.95, lr:0.0089
[13:21:47.876] iteration:1786  t-loss:0.1179, loss-lb:0.1080, loss-ulb:0.0688, weight:0.14, high-r:0.94, lr:0.0089
[13:21:49.077] iteration:1787  t-loss:0.1575, loss-lb:0.1454, loss-ulb:0.0834, weight:0.14, high-r:0.92, lr:0.0089
[13:21:50.277] iteration:1788  t-loss:0.1341, loss-lb:0.1220, loss-ulb:0.0839, weight:0.14, high-r:0.95, lr:0.0089
[13:21:51.477] iteration:1789  t-loss:0.0618, loss-lb:0.0541, loss-ulb:0.0536, weight:0.14, high-r:0.95, lr:0.0089
[13:21:52.675] iteration:1790  t-loss:0.0717, loss-lb:0.0566, loss-ulb:0.1044, weight:0.14, high-r:0.96, lr:0.0089
[13:21:53.874] iteration:1791  t-loss:0.0494, loss-lb:0.0373, loss-ulb:0.0837, weight:0.14, high-r:0.94, lr:0.0089
[13:21:55.072] iteration:1792  t-loss:0.0508, loss-lb:0.0381, loss-ulb:0.0875, weight:0.14, high-r:0.96, lr:0.0089
[13:21:57.370] iteration:1793  t-loss:0.0793, loss-lb:0.0772, loss-ulb:0.0142, weight:0.14, high-r:0.96, lr:0.0089
[13:21:58.570] iteration:1794  t-loss:0.0506, loss-lb:0.0450, loss-ulb:0.0387, weight:0.14, high-r:0.95, lr:0.0089
[13:21:59.769] iteration:1795  t-loss:0.0442, loss-lb:0.0423, loss-ulb:0.0128, weight:0.14, high-r:0.94, lr:0.0089
[13:22:00.970] iteration:1796  t-loss:0.0506, loss-lb:0.0366, loss-ulb:0.0969, weight:0.14, high-r:0.94, lr:0.0089
[13:22:02.169] iteration:1797  t-loss:0.1504, loss-lb:0.1170, loss-ulb:0.2308, weight:0.14, high-r:0.94, lr:0.0089
[13:22:03.368] iteration:1798  t-loss:0.0558, loss-lb:0.0455, loss-ulb:0.0711, weight:0.14, high-r:0.96, lr:0.0089
[13:22:04.568] iteration:1799  t-loss:0.0410, loss-lb:0.0382, loss-ulb:0.0193, weight:0.14, high-r:0.94, lr:0.0089
[13:22:05.795] iteration:1800  t-loss:0.0656, loss-lb:0.0386, loss-ulb:0.1874, weight:0.14, high-r:0.95, lr:0.0089
[13:24:18.316] iteration 1800 : dice_score: 0.881052 best_dice: 0.881100
[13:24:18.317]  <<Test>> - Iter:1800  - Dice-S/T:87.76/88.11, Best-S:87.76, Best-T:88.11
[13:24:19.514] iteration:1801  t-loss:0.0836, loss-lb:0.0537, loss-ulb:0.1732, weight:0.17, high-r:0.96, lr:0.0089
[13:24:20.714] iteration:1802  t-loss:0.0769, loss-lb:0.0503, loss-ulb:0.1545, weight:0.17, high-r:0.91, lr:0.0089
[13:24:21.915] iteration:1803  t-loss:0.1040, loss-lb:0.0997, loss-ulb:0.0251, weight:0.17, high-r:0.94, lr:0.0089
[13:24:23.116] iteration:1804  t-loss:0.0864, loss-lb:0.0830, loss-ulb:0.0195, weight:0.17, high-r:0.97, lr:0.0089
[13:24:24.316] iteration:1805  t-loss:0.0597, loss-lb:0.0502, loss-ulb:0.0552, weight:0.17, high-r:0.95, lr:0.0089
[13:24:25.516] iteration:1806  t-loss:0.0621, loss-lb:0.0360, loss-ulb:0.1517, weight:0.17, high-r:0.92, lr:0.0089
[13:24:26.716] iteration:1807  t-loss:0.0596, loss-lb:0.0547, loss-ulb:0.0287, weight:0.17, high-r:0.97, lr:0.0089
[13:24:27.915] iteration:1808  t-loss:0.0565, loss-lb:0.0415, loss-ulb:0.0868, weight:0.17, high-r:0.93, lr:0.0089
[13:24:29.116] iteration:1809  t-loss:0.1041, loss-lb:0.0922, loss-ulb:0.0694, weight:0.17, high-r:0.96, lr:0.0089
[13:24:30.319] iteration:1810  t-loss:0.0516, loss-lb:0.0412, loss-ulb:0.0601, weight:0.17, high-r:0.95, lr:0.0089
[13:24:31.518] iteration:1811  t-loss:0.0528, loss-lb:0.0334, loss-ulb:0.1124, weight:0.17, high-r:0.93, lr:0.0089
[13:24:32.717] iteration:1812  t-loss:0.0754, loss-lb:0.0640, loss-ulb:0.0663, weight:0.17, high-r:0.94, lr:0.0089
[13:24:33.920] iteration:1813  t-loss:0.0518, loss-lb:0.0440, loss-ulb:0.0449, weight:0.17, high-r:0.95, lr:0.0089
[13:24:35.120] iteration:1814  t-loss:0.0563, loss-lb:0.0460, loss-ulb:0.0595, weight:0.17, high-r:0.94, lr:0.0089
[13:24:36.320] iteration:1815  t-loss:0.0471, loss-lb:0.0427, loss-ulb:0.0251, weight:0.17, high-r:0.96, lr:0.0089
[13:24:37.519] iteration:1816  t-loss:0.1155, loss-lb:0.0832, loss-ulb:0.1871, weight:0.17, high-r:0.96, lr:0.0089
[13:24:38.719] iteration:1817  t-loss:0.0638, loss-lb:0.0511, loss-ulb:0.0735, weight:0.17, high-r:0.97, lr:0.0089
[13:24:39.920] iteration:1818  t-loss:0.0524, loss-lb:0.0340, loss-ulb:0.1064, weight:0.17, high-r:0.96, lr:0.0089
[13:24:41.119] iteration:1819  t-loss:0.0453, loss-lb:0.0369, loss-ulb:0.0488, weight:0.17, high-r:0.96, lr:0.0089
[13:24:42.318] iteration:1820  t-loss:0.0515, loss-lb:0.0461, loss-ulb:0.0313, weight:0.17, high-r:0.96, lr:0.0089
[13:24:43.517] iteration:1821  t-loss:0.0716, loss-lb:0.0586, loss-ulb:0.0758, weight:0.17, high-r:0.95, lr:0.0089
[13:24:44.716] iteration:1822  t-loss:0.0735, loss-lb:0.0693, loss-ulb:0.0240, weight:0.17, high-r:0.96, lr:0.0089
[13:24:45.917] iteration:1823  t-loss:0.0522, loss-lb:0.0344, loss-ulb:0.1035, weight:0.17, high-r:0.94, lr:0.0089
[13:24:47.116] iteration:1824  t-loss:0.0455, loss-lb:0.0395, loss-ulb:0.0346, weight:0.17, high-r:0.97, lr:0.0089
[13:24:49.426] iteration:1825  t-loss:0.0551, loss-lb:0.0505, loss-ulb:0.0266, weight:0.17, high-r:0.95, lr:0.0089
[13:24:50.624] iteration:1826  t-loss:0.0540, loss-lb:0.0471, loss-ulb:0.0398, weight:0.17, high-r:0.96, lr:0.0089
[13:24:51.822] iteration:1827  t-loss:0.0496, loss-lb:0.0427, loss-ulb:0.0401, weight:0.17, high-r:0.94, lr:0.0089
[13:24:53.023] iteration:1828  t-loss:0.0791, loss-lb:0.0673, loss-ulb:0.0681, weight:0.17, high-r:0.96, lr:0.0089
[13:24:54.224] iteration:1829  t-loss:0.0423, loss-lb:0.0318, loss-ulb:0.0610, weight:0.17, high-r:0.94, lr:0.0089
[13:24:55.426] iteration:1830  t-loss:0.0595, loss-lb:0.0444, loss-ulb:0.0874, weight:0.17, high-r:0.97, lr:0.0089
[13:24:56.626] iteration:1831  t-loss:0.0601, loss-lb:0.0447, loss-ulb:0.0891, weight:0.17, high-r:0.95, lr:0.0089
[13:24:57.825] iteration:1832  t-loss:0.0343, loss-lb:0.0314, loss-ulb:0.0171, weight:0.17, high-r:0.94, lr:0.0089
[13:24:59.024] iteration:1833  t-loss:0.0587, loss-lb:0.0475, loss-ulb:0.0652, weight:0.17, high-r:0.96, lr:0.0089
[13:25:00.225] iteration:1834  t-loss:0.0763, loss-lb:0.0711, loss-ulb:0.0297, weight:0.17, high-r:0.97, lr:0.0089
[13:25:01.424] iteration:1835  t-loss:0.0558, loss-lb:0.0374, loss-ulb:0.1065, weight:0.17, high-r:0.94, lr:0.0089
[13:25:02.625] iteration:1836  t-loss:0.1261, loss-lb:0.1155, loss-ulb:0.0615, weight:0.17, high-r:0.94, lr:0.0089
[13:25:03.825] iteration:1837  t-loss:0.0572, loss-lb:0.0509, loss-ulb:0.0365, weight:0.17, high-r:0.95, lr:0.0089
[13:25:05.025] iteration:1838  t-loss:0.0497, loss-lb:0.0395, loss-ulb:0.0588, weight:0.17, high-r:0.96, lr:0.0089
[13:25:06.225] iteration:1839  t-loss:0.0439, loss-lb:0.0421, loss-ulb:0.0106, weight:0.17, high-r:0.95, lr:0.0089
[13:25:07.424] iteration:1840  t-loss:0.0548, loss-lb:0.0395, loss-ulb:0.0886, weight:0.17, high-r:0.96, lr:0.0089
[13:25:08.625] iteration:1841  t-loss:0.0667, loss-lb:0.0529, loss-ulb:0.0799, weight:0.17, high-r:0.92, lr:0.0089
[13:25:09.828] iteration:1842  t-loss:0.1299, loss-lb:0.0578, loss-ulb:0.4177, weight:0.17, high-r:0.95, lr:0.0089
[13:25:11.029] iteration:1843  t-loss:0.0484, loss-lb:0.0458, loss-ulb:0.0149, weight:0.17, high-r:0.96, lr:0.0089
[13:25:12.230] iteration:1844  t-loss:0.0617, loss-lb:0.0392, loss-ulb:0.1304, weight:0.17, high-r:0.96, lr:0.0089
[13:25:13.431] iteration:1845  t-loss:0.0492, loss-lb:0.0365, loss-ulb:0.0737, weight:0.17, high-r:0.94, lr:0.0089
[13:25:14.630] iteration:1846  t-loss:0.0706, loss-lb:0.0514, loss-ulb:0.1112, weight:0.17, high-r:0.96, lr:0.0089
[13:25:15.829] iteration:1847  t-loss:0.0511, loss-lb:0.0472, loss-ulb:0.0228, weight:0.17, high-r:0.96, lr:0.0089
[13:25:17.030] iteration:1848  t-loss:0.1190, loss-lb:0.0751, loss-ulb:0.2546, weight:0.17, high-r:0.93, lr:0.0089
[13:25:18.303] iteration:1849  t-loss:0.0777, loss-lb:0.0696, loss-ulb:0.0471, weight:0.17, high-r:0.96, lr:0.0089
[13:25:19.506] iteration:1850  t-loss:0.0355, loss-lb:0.0324, loss-ulb:0.0177, weight:0.17, high-r:0.94, lr:0.0089
[13:25:20.707] iteration:1851  t-loss:0.0670, loss-lb:0.0538, loss-ulb:0.0768, weight:0.17, high-r:0.94, lr:0.0089
[13:25:21.906] iteration:1852  t-loss:0.0533, loss-lb:0.0479, loss-ulb:0.0313, weight:0.17, high-r:0.94, lr:0.0089
[13:25:23.103] iteration:1853  t-loss:0.0737, loss-lb:0.0323, loss-ulb:0.2400, weight:0.17, high-r:0.94, lr:0.0089
[13:25:24.342] iteration:1854  t-loss:0.0715, loss-lb:0.0401, loss-ulb:0.1821, weight:0.17, high-r:0.97, lr:0.0089
[13:25:25.542] iteration:1855  t-loss:0.0411, loss-lb:0.0368, loss-ulb:0.0249, weight:0.17, high-r:0.96, lr:0.0089
[13:25:26.743] iteration:1856  t-loss:0.0705, loss-lb:0.0630, loss-ulb:0.0435, weight:0.17, high-r:0.97, lr:0.0089
[13:25:29.115] iteration:1857  t-loss:0.0680, loss-lb:0.0547, loss-ulb:0.0772, weight:0.17, high-r:0.94, lr:0.0089
[13:25:30.315] iteration:1858  t-loss:0.0709, loss-lb:0.0587, loss-ulb:0.0704, weight:0.17, high-r:0.97, lr:0.0089
[13:25:31.516] iteration:1859  t-loss:0.0842, loss-lb:0.0410, loss-ulb:0.2502, weight:0.17, high-r:0.96, lr:0.0089
[13:25:32.716] iteration:1860  t-loss:0.0500, loss-lb:0.0386, loss-ulb:0.0665, weight:0.17, high-r:0.97, lr:0.0089
[13:25:33.915] iteration:1861  t-loss:0.0511, loss-lb:0.0462, loss-ulb:0.0285, weight:0.17, high-r:0.94, lr:0.0089
[13:25:35.117] iteration:1862  t-loss:0.0975, loss-lb:0.0787, loss-ulb:0.1092, weight:0.17, high-r:0.96, lr:0.0089
[13:25:36.317] iteration:1863  t-loss:0.0578, loss-lb:0.0492, loss-ulb:0.0499, weight:0.17, high-r:0.96, lr:0.0089
[13:25:37.519] iteration:1864  t-loss:0.0764, loss-lb:0.0488, loss-ulb:0.1602, weight:0.17, high-r:0.97, lr:0.0089
[13:25:38.719] iteration:1865  t-loss:0.0725, loss-lb:0.0477, loss-ulb:0.1441, weight:0.17, high-r:0.95, lr:0.0089
[13:25:39.919] iteration:1866  t-loss:0.0670, loss-lb:0.0480, loss-ulb:0.1103, weight:0.17, high-r:0.95, lr:0.0089
[13:25:41.117] iteration:1867  t-loss:0.0845, loss-lb:0.0763, loss-ulb:0.0476, weight:0.17, high-r:0.96, lr:0.0089
[13:25:42.316] iteration:1868  t-loss:0.0439, loss-lb:0.0376, loss-ulb:0.0364, weight:0.17, high-r:0.96, lr:0.0089
[13:25:43.516] iteration:1869  t-loss:0.0617, loss-lb:0.0507, loss-ulb:0.0639, weight:0.17, high-r:0.95, lr:0.0089
[13:25:44.716] iteration:1870  t-loss:0.0988, loss-lb:0.0803, loss-ulb:0.1067, weight:0.17, high-r:0.96, lr:0.0089
[13:25:45.916] iteration:1871  t-loss:0.0509, loss-lb:0.0436, loss-ulb:0.0425, weight:0.17, high-r:0.95, lr:0.0089
[13:25:47.116] iteration:1872  t-loss:0.0557, loss-lb:0.0394, loss-ulb:0.0946, weight:0.17, high-r:0.97, lr:0.0089
[13:25:48.375] iteration:1873  t-loss:0.0675, loss-lb:0.0441, loss-ulb:0.1359, weight:0.17, high-r:0.95, lr:0.0089
[13:25:49.575] iteration:1874  t-loss:0.0773, loss-lb:0.0507, loss-ulb:0.1537, weight:0.17, high-r:0.93, lr:0.0089
[13:25:50.774] iteration:1875  t-loss:0.0791, loss-lb:0.0502, loss-ulb:0.1678, weight:0.17, high-r:0.93, lr:0.0089
[13:25:51.973] iteration:1876  t-loss:0.0519, loss-lb:0.0399, loss-ulb:0.0698, weight:0.17, high-r:0.95, lr:0.0089
[13:25:53.172] iteration:1877  t-loss:0.0645, loss-lb:0.0464, loss-ulb:0.1052, weight:0.17, high-r:0.94, lr:0.0089
[13:25:54.373] iteration:1878  t-loss:0.0531, loss-lb:0.0392, loss-ulb:0.0806, weight:0.17, high-r:0.96, lr:0.0089
[13:25:55.571] iteration:1879  t-loss:0.0553, loss-lb:0.0533, loss-ulb:0.0117, weight:0.17, high-r:0.95, lr:0.0089
[13:25:56.771] iteration:1880  t-loss:0.0797, loss-lb:0.0763, loss-ulb:0.0197, weight:0.17, high-r:0.97, lr:0.0089
[13:25:57.970] iteration:1881  t-loss:0.0469, loss-lb:0.0372, loss-ulb:0.0561, weight:0.17, high-r:0.94, lr:0.0089
[13:25:59.171] iteration:1882  t-loss:0.1202, loss-lb:0.0760, loss-ulb:0.2562, weight:0.17, high-r:0.94, lr:0.0089
[13:26:00.369] iteration:1883  t-loss:0.0564, loss-lb:0.0537, loss-ulb:0.0159, weight:0.17, high-r:0.95, lr:0.0089
[13:26:01.569] iteration:1884  t-loss:0.1062, loss-lb:0.1006, loss-ulb:0.0325, weight:0.17, high-r:0.95, lr:0.0089
[13:26:02.768] iteration:1885  t-loss:0.0500, loss-lb:0.0354, loss-ulb:0.0845, weight:0.17, high-r:0.97, lr:0.0089
[13:26:03.967] iteration:1886  t-loss:0.0487, loss-lb:0.0420, loss-ulb:0.0388, weight:0.17, high-r:0.97, lr:0.0089
[13:26:05.168] iteration:1887  t-loss:0.1045, loss-lb:0.0571, loss-ulb:0.2746, weight:0.17, high-r:0.95, lr:0.0089
[13:26:06.368] iteration:1888  t-loss:0.0422, loss-lb:0.0397, loss-ulb:0.0144, weight:0.17, high-r:0.96, lr:0.0089
[13:26:08.631] iteration:1889  t-loss:0.0487, loss-lb:0.0461, loss-ulb:0.0155, weight:0.17, high-r:0.95, lr:0.0089
[13:26:09.830] iteration:1890  t-loss:0.0677, loss-lb:0.0617, loss-ulb:0.0347, weight:0.17, high-r:0.94, lr:0.0089
[13:26:11.026] iteration:1891  t-loss:0.0369, loss-lb:0.0347, loss-ulb:0.0126, weight:0.17, high-r:0.96, lr:0.0089
[13:26:12.227] iteration:1892  t-loss:0.0649, loss-lb:0.0416, loss-ulb:0.1348, weight:0.17, high-r:0.95, lr:0.0089
[13:26:13.428] iteration:1893  t-loss:0.0865, loss-lb:0.0695, loss-ulb:0.0984, weight:0.17, high-r:0.96, lr:0.0089
[13:26:14.627] iteration:1894  t-loss:0.0532, loss-lb:0.0464, loss-ulb:0.0392, weight:0.17, high-r:0.94, lr:0.0089
[13:26:15.828] iteration:1895  t-loss:0.0570, loss-lb:0.0447, loss-ulb:0.0717, weight:0.17, high-r:0.95, lr:0.0089
[13:26:17.030] iteration:1896  t-loss:0.0543, loss-lb:0.0495, loss-ulb:0.0278, weight:0.17, high-r:0.95, lr:0.0089
[13:26:18.228] iteration:1897  t-loss:0.0611, loss-lb:0.0394, loss-ulb:0.1257, weight:0.17, high-r:0.97, lr:0.0089
[13:26:19.429] iteration:1898  t-loss:0.0508, loss-lb:0.0332, loss-ulb:0.1022, weight:0.17, high-r:0.94, lr:0.0089
[13:26:20.627] iteration:1899  t-loss:0.0743, loss-lb:0.0674, loss-ulb:0.0399, weight:0.17, high-r:0.94, lr:0.0089
[13:26:21.827] iteration:1900  t-loss:0.0406, loss-lb:0.0372, loss-ulb:0.0200, weight:0.17, high-r:0.94, lr:0.0089
[13:26:23.027] iteration:1901  t-loss:0.0603, loss-lb:0.0567, loss-ulb:0.0207, weight:0.17, high-r:0.97, lr:0.0089
[13:26:24.227] iteration:1902  t-loss:0.0590, loss-lb:0.0391, loss-ulb:0.1154, weight:0.17, high-r:0.95, lr:0.0089
[13:26:25.426] iteration:1903  t-loss:0.0833, loss-lb:0.0783, loss-ulb:0.0290, weight:0.17, high-r:0.97, lr:0.0089
[13:26:26.626] iteration:1904  t-loss:0.0653, loss-lb:0.0579, loss-ulb:0.0430, weight:0.17, high-r:0.97, lr:0.0089
[13:26:27.826] iteration:1905  t-loss:0.1703, loss-lb:0.0478, loss-ulb:0.7097, weight:0.17, high-r:0.90, lr:0.0088
[13:26:29.023] iteration:1906  t-loss:0.0620, loss-lb:0.0445, loss-ulb:0.1015, weight:0.17, high-r:0.95, lr:0.0088
[13:26:30.223] iteration:1907  t-loss:0.1068, loss-lb:0.0707, loss-ulb:0.2093, weight:0.17, high-r:0.95, lr:0.0088
[13:26:31.422] iteration:1908  t-loss:0.0856, loss-lb:0.0777, loss-ulb:0.0461, weight:0.17, high-r:0.95, lr:0.0088
[13:26:32.624] iteration:1909  t-loss:0.0647, loss-lb:0.0547, loss-ulb:0.0576, weight:0.17, high-r:0.95, lr:0.0088
