[12:27:24.068] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 2.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v23',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 2,
 'labeled_bs': 2,
 'labeled_num': 16,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2000,
 'test_interval_iter': 200,
 'workers': 4}
[12:27:30.956] 32 iterations per epoch
[12:27:33.407] iteration:1  t-loss:0.5458, loss-lb:0.5458, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[12:54:07.775] iteration:842  t-loss:0.0620, loss-lb:0.0583, loss-ulb:0.0848, weight:0.04, high-r:0.95, lr:0.0095
[12:54:08.993] iteration:843  t-loss:0.1519, loss-lb:0.1479, loss-ulb:0.0910, weight:0.04, high-r:0.92, lr:0.0095
[12:54:10.212] iteration:844  t-loss:0.1463, loss-lb:0.1335, loss-ulb:0.2941, weight:0.04, high-r:0.89, lr:0.0095
[12:54:11.429] iteration:845  t-loss:0.0802, loss-lb:0.0791, loss-ulb:0.0239, weight:0.04, high-r:0.88, lr:0.0095
[12:54:12.646] iteration:846  t-loss:0.0869, loss-lb:0.0836, loss-ulb:0.0758, weight:0.04, high-r:0.90, lr:0.0095
[12:54:13.866] iteration:847  t-loss:0.0776, loss-lb:0.0705, loss-ulb:0.1618, weight:0.04, high-r:0.93, lr:0.0095
[12:54:15.084] iteration:848  t-loss:0.1376, loss-lb:0.1339, loss-ulb:0.0872, weight:0.04, high-r:0.95, lr:0.0095
[12:54:16.305] iteration:849  t-loss:0.0686, loss-lb:0.0640, loss-ulb:0.1067, weight:0.04, high-r:0.88, lr:0.0095
[12:54:17.523] iteration:850  t-loss:0.0832, loss-lb:0.0778, loss-ulb:0.1243, weight:0.04, high-r:0.92, lr:0.0095
[12:54:18.742] iteration:851  t-loss:0.0708, loss-lb:0.0654, loss-ulb:0.1241, weight:0.04, high-r:0.94, lr:0.0095
[12:54:19.962] iteration:852  t-loss:0.1032, loss-lb:0.0991, loss-ulb:0.0928, weight:0.04, high-r:0.94, lr:0.0095
[12:54:21.178] iteration:853  t-loss:0.1180, loss-lb:0.1103, loss-ulb:0.1766, weight:0.04, high-r:0.94, lr:0.0095
[12:54:22.398] iteration:854  t-loss:0.2198, loss-lb:0.2144, loss-ulb:0.1261, weight:0.04, high-r:0.87, lr:0.0095
[12:54:23.616] iteration:855  t-loss:0.1297, loss-lb:0.1245, loss-ulb:0.1192, weight:0.04, high-r:0.91, lr:0.0095
[12:54:24.833] iteration:856  t-loss:0.0857, loss-lb:0.0749, loss-ulb:0.2475, weight:0.04, high-r:0.91, lr:0.0095
[12:54:26.052] iteration:857  t-loss:0.0666, loss-lb:0.0649, loss-ulb:0.0391, weight:0.04, high-r:0.92, lr:0.0095
[12:54:27.269] iteration:858  t-loss:0.0684, loss-lb:0.0621, loss-ulb:0.1449, weight:0.04, high-r:0.97, lr:0.0095
[12:54:28.485] iteration:859  t-loss:0.0553, loss-lb:0.0537, loss-ulb:0.0359, weight:0.04, high-r:0.94, lr:0.0095
[12:54:29.702] iteration:860  t-loss:0.1736, loss-lb:0.1609, loss-ulb:0.2925, weight:0.04, high-r:0.90, lr:0.0095
[12:54:30.920] iteration:861  t-loss:0.0868, loss-lb:0.0850, loss-ulb:0.0394, weight:0.04, high-r:0.90, lr:0.0095
[12:54:32.142] iteration:862  t-loss:0.1133, loss-lb:0.1121, loss-ulb:0.0285, weight:0.04, high-r:0.94, lr:0.0095
[12:54:33.360] iteration:863  t-loss:0.1003, loss-lb:0.0904, loss-ulb:0.2257, weight:0.04, high-r:0.91, lr:0.0095
[12:54:34.580] iteration:864  t-loss:0.0712, loss-lb:0.0628, loss-ulb:0.1941, weight:0.04, high-r:0.94, lr:0.0095
[12:54:37.019] iteration:865  t-loss:0.0851, loss-lb:0.0754, loss-ulb:0.2247, weight:0.04, high-r:0.92, lr:0.0095
[12:54:38.239] iteration:866  t-loss:0.1235, loss-lb:0.1229, loss-ulb:0.0139, weight:0.04, high-r:0.94, lr:0.0095
[12:54:39.461] iteration:867  t-loss:0.1025, loss-lb:0.0971, loss-ulb:0.1249, weight:0.04, high-r:0.89, lr:0.0095
[12:54:40.680] iteration:868  t-loss:0.0615, loss-lb:0.0577, loss-ulb:0.0882, weight:0.04, high-r:0.90, lr:0.0095
[12:54:41.899] iteration:869  t-loss:0.1041, loss-lb:0.1001, loss-ulb:0.0924, weight:0.04, high-r:0.91, lr:0.0095
[12:54:43.119] iteration:870  t-loss:0.1507, loss-lb:0.1481, loss-ulb:0.0582, weight:0.04, high-r:0.93, lr:0.0095
[12:54:44.337] iteration:871  t-loss:0.0771, loss-lb:0.0650, loss-ulb:0.2774, weight:0.04, high-r:0.92, lr:0.0095
[12:54:45.557] iteration:872  t-loss:0.1026, loss-lb:0.1008, loss-ulb:0.0412, weight:0.04, high-r:0.94, lr:0.0095
[12:54:46.839] iteration:873  t-loss:0.1908, loss-lb:0.1556, loss-ulb:0.8096, weight:0.04, high-r:0.89, lr:0.0095
[12:54:48.057] iteration:874  t-loss:0.0643, loss-lb:0.0622, loss-ulb:0.0490, weight:0.04, high-r:0.93, lr:0.0095
[12:54:49.277] iteration:875  t-loss:0.0575, loss-lb:0.0537, loss-ulb:0.0879, weight:0.04, high-r:0.91, lr:0.0095
[12:54:50.496] iteration:876  t-loss:0.0753, loss-lb:0.0711, loss-ulb:0.0957, weight:0.04, high-r:0.91, lr:0.0095
[12:54:51.716] iteration:877  t-loss:0.0990, loss-lb:0.0950, loss-ulb:0.0908, weight:0.04, high-r:0.94, lr:0.0095
[12:54:52.937] iteration:878  t-loss:0.0448, loss-lb:0.0400, loss-ulb:0.1103, weight:0.04, high-r:0.93, lr:0.0095
[12:54:54.155] iteration:879  t-loss:0.1032, loss-lb:0.0916, loss-ulb:0.2652, weight:0.04, high-r:0.90, lr:0.0095
[12:54:55.376] iteration:880  t-loss:0.0906, loss-lb:0.0885, loss-ulb:0.0479, weight:0.04, high-r:0.89, lr:0.0095
[12:54:56.596] iteration:881  t-loss:0.0891, loss-lb:0.0878, loss-ulb:0.0304, weight:0.04, high-r:0.94, lr:0.0095
[12:54:57.816] iteration:882  t-loss:0.0806, loss-lb:0.0660, loss-ulb:0.3348, weight:0.04, high-r:0.91, lr:0.0095
[12:54:59.032] iteration:883  t-loss:0.0875, loss-lb:0.0765, loss-ulb:0.2533, weight:0.04, high-r:0.94, lr:0.0095
[12:55:00.253] iteration:884  t-loss:0.0980, loss-lb:0.0820, loss-ulb:0.3677, weight:0.04, high-r:0.88, lr:0.0095
[12:55:01.473] iteration:885  t-loss:0.0707, loss-lb:0.0638, loss-ulb:0.1578, weight:0.04, high-r:0.91, lr:0.0095
[12:55:02.691] iteration:886  t-loss:0.0885, loss-lb:0.0839, loss-ulb:0.1045, weight:0.04, high-r:0.90, lr:0.0095
[12:55:03.910] iteration:887  t-loss:0.1052, loss-lb:0.0979, loss-ulb:0.1682, weight:0.04, high-r:0.91, lr:0.0095
[12:55:05.128] iteration:888  t-loss:0.0878, loss-lb:0.0804, loss-ulb:0.1701, weight:0.04, high-r:0.93, lr:0.0095
[12:55:06.348] iteration:889  t-loss:0.0710, loss-lb:0.0705, loss-ulb:0.0105, weight:0.04, high-r:0.93, lr:0.0095
[12:55:07.568] iteration:890  t-loss:0.1001, loss-lb:0.0978, loss-ulb:0.0514, weight:0.04, high-r:0.91, lr:0.0095
[12:55:08.787] iteration:891  t-loss:0.1088, loss-lb:0.1054, loss-ulb:0.0788, weight:0.04, high-r:0.89, lr:0.0095
[12:55:10.008] iteration:892  t-loss:0.0947, loss-lb:0.0927, loss-ulb:0.0456, weight:0.04, high-r:0.92, lr:0.0095
[12:55:11.229] iteration:893  t-loss:0.0650, loss-lb:0.0565, loss-ulb:0.1950, weight:0.04, high-r:0.90, lr:0.0095
[12:55:12.449] iteration:894  t-loss:0.0961, loss-lb:0.0849, loss-ulb:0.2568, weight:0.04, high-r:0.93, lr:0.0095
[12:55:13.667] iteration:895  t-loss:0.1464, loss-lb:0.1400, loss-ulb:0.1488, weight:0.04, high-r:0.91, lr:0.0095
[12:55:14.886] iteration:896  t-loss:0.0439, loss-lb:0.0416, loss-ulb:0.0538, weight:0.04, high-r:0.93, lr:0.0095
[12:55:17.147] iteration:897  t-loss:0.0697, loss-lb:0.0688, loss-ulb:0.0202, weight:0.04, high-r:0.91, lr:0.0095
[12:55:18.366] iteration:898  t-loss:0.0813, loss-lb:0.0791, loss-ulb:0.0510, weight:0.04, high-r:0.92, lr:0.0095
[12:55:19.587] iteration:899  t-loss:0.0695, loss-lb:0.0630, loss-ulb:0.1498, weight:0.04, high-r:0.86, lr:0.0095
[12:55:20.805] iteration:900  t-loss:0.1039, loss-lb:0.1030, loss-ulb:0.0206, weight:0.04, high-r:0.92, lr:0.0095
[12:55:22.023] iteration:901  t-loss:0.0661, loss-lb:0.0631, loss-ulb:0.0565, weight:0.05, high-r:0.94, lr:0.0095
[12:55:23.242] iteration:902  t-loss:0.1072, loss-lb:0.0998, loss-ulb:0.1378, weight:0.05, high-r:0.89, lr:0.0095
[12:55:24.462] iteration:903  t-loss:0.0843, loss-lb:0.0784, loss-ulb:0.1106, weight:0.05, high-r:0.94, lr:0.0095
[12:55:25.682] iteration:904  t-loss:0.2332, loss-lb:0.2087, loss-ulb:0.4539, weight:0.05, high-r:0.91, lr:0.0095
[12:55:26.900] iteration:905  t-loss:0.0611, loss-lb:0.0486, loss-ulb:0.2330, weight:0.05, high-r:0.92, lr:0.0095
[12:55:28.118] iteration:906  t-loss:0.0935, loss-lb:0.0881, loss-ulb:0.1008, weight:0.05, high-r:0.93, lr:0.0095
[12:55:29.337] iteration:907  t-loss:0.1206, loss-lb:0.1180, loss-ulb:0.0477, weight:0.05, high-r:0.92, lr:0.0095
[12:55:30.555] iteration:908  t-loss:0.0616, loss-lb:0.0606, loss-ulb:0.0180, weight:0.05, high-r:0.93, lr:0.0095
[12:55:31.772] iteration:909  t-loss:0.0849, loss-lb:0.0809, loss-ulb:0.0741, weight:0.05, high-r:0.92, lr:0.0095
[12:55:32.992] iteration:910  t-loss:0.1279, loss-lb:0.1228, loss-ulb:0.0949, weight:0.05, high-r:0.94, lr:0.0095
[12:55:34.212] iteration:911  t-loss:0.1315, loss-lb:0.1160, loss-ulb:0.2861, weight:0.05, high-r:0.89, lr:0.0095
[12:55:35.429] iteration:912  t-loss:0.0915, loss-lb:0.0718, loss-ulb:0.3650, weight:0.05, high-r:0.93, lr:0.0095
[12:55:36.646] iteration:913  t-loss:0.1126, loss-lb:0.1022, loss-ulb:0.1932, weight:0.05, high-r:0.93, lr:0.0095
[12:55:37.865] iteration:914  t-loss:0.0559, loss-lb:0.0506, loss-ulb:0.0970, weight:0.05, high-r:0.94, lr:0.0095
[12:55:39.085] iteration:915  t-loss:0.0677, loss-lb:0.0647, loss-ulb:0.0548, weight:0.05, high-r:0.91, lr:0.0094
[12:55:40.306] iteration:916  t-loss:0.0726, loss-lb:0.0650, loss-ulb:0.1411, weight:0.05, high-r:0.92, lr:0.0094
[12:55:41.522] iteration:917  t-loss:0.0674, loss-lb:0.0582, loss-ulb:0.1699, weight:0.05, high-r:0.92, lr:0.0094
[12:55:42.741] iteration:918  t-loss:0.0786, loss-lb:0.0760, loss-ulb:0.0478, weight:0.05, high-r:0.93, lr:0.0094
[12:55:43.957] iteration:919  t-loss:0.0791, loss-lb:0.0716, loss-ulb:0.1398, weight:0.05, high-r:0.89, lr:0.0094
[12:55:45.173] iteration:920  t-loss:0.1249, loss-lb:0.1225, loss-ulb:0.0439, weight:0.05, high-r:0.91, lr:0.0094
[12:55:46.439] iteration:921  t-loss:0.0776, loss-lb:0.0726, loss-ulb:0.0925, weight:0.05, high-r:0.93, lr:0.0094
[12:55:47.655] iteration:922  t-loss:0.0795, loss-lb:0.0712, loss-ulb:0.1548, weight:0.05, high-r:0.90, lr:0.0094
[12:55:48.873] iteration:923  t-loss:0.0721, loss-lb:0.0717, loss-ulb:0.0074, weight:0.05, high-r:0.96, lr:0.0094
[12:55:50.091] iteration:924  t-loss:0.0972, loss-lb:0.0850, loss-ulb:0.2264, weight:0.05, high-r:0.96, lr:0.0094
[12:55:51.311] iteration:925  t-loss:0.0987, loss-lb:0.0947, loss-ulb:0.0740, weight:0.05, high-r:0.87, lr:0.0094
[12:55:52.532] iteration:926  t-loss:0.1365, loss-lb:0.1341, loss-ulb:0.0443, weight:0.05, high-r:0.92, lr:0.0094
[12:55:53.750] iteration:927  t-loss:0.1128, loss-lb:0.1090, loss-ulb:0.0704, weight:0.05, high-r:0.92, lr:0.0094
[12:55:54.969] iteration:928  t-loss:0.0544, loss-lb:0.0506, loss-ulb:0.0698, weight:0.05, high-r:0.94, lr:0.0094
[12:55:57.230] iteration:929  t-loss:0.0611, loss-lb:0.0598, loss-ulb:0.0252, weight:0.05, high-r:0.93, lr:0.0094
[12:55:58.450] iteration:930  t-loss:0.0529, loss-lb:0.0463, loss-ulb:0.1232, weight:0.05, high-r:0.91, lr:0.0094
[12:55:59.672] iteration:931  t-loss:0.0868, loss-lb:0.0820, loss-ulb:0.0893, weight:0.05, high-r:0.91, lr:0.0094
[12:56:00.888] iteration:932  t-loss:0.1317, loss-lb:0.0931, loss-ulb:0.7155, weight:0.05, high-r:0.84, lr:0.0094
[12:56:02.107] iteration:933  t-loss:0.0966, loss-lb:0.0894, loss-ulb:0.1322, weight:0.05, high-r:0.86, lr:0.0094
[12:56:03.323] iteration:934  t-loss:0.1155, loss-lb:0.1048, loss-ulb:0.1992, weight:0.05, high-r:0.92, lr:0.0094
[12:56:04.543] iteration:935  t-loss:0.1221, loss-lb:0.1200, loss-ulb:0.0396, weight:0.05, high-r:0.93, lr:0.0094
[12:56:05.763] iteration:936  t-loss:0.1068, loss-lb:0.1025, loss-ulb:0.0788, weight:0.05, high-r:0.92, lr:0.0094
[12:56:06.983] iteration:937  t-loss:0.0586, loss-lb:0.0563, loss-ulb:0.0430, weight:0.05, high-r:0.92, lr:0.0094
[12:56:08.293] iteration:938  t-loss:0.0447, loss-lb:0.0431, loss-ulb:0.0299, weight:0.05, high-r:0.93, lr:0.0094
[12:56:09.513] iteration:939  t-loss:0.0986, loss-lb:0.0938, loss-ulb:0.0882, weight:0.05, high-r:0.93, lr:0.0094
[12:56:10.734] iteration:940  t-loss:0.0981, loss-lb:0.0872, loss-ulb:0.2016, weight:0.05, high-r:0.92, lr:0.0094
[12:56:11.954] iteration:941  t-loss:0.1078, loss-lb:0.1019, loss-ulb:0.1105, weight:0.05, high-r:0.94, lr:0.0094
[12:56:13.175] iteration:942  t-loss:0.0565, loss-lb:0.0500, loss-ulb:0.1206, weight:0.05, high-r:0.94, lr:0.0094
[12:56:14.396] iteration:943  t-loss:0.1046, loss-lb:0.0920, loss-ulb:0.2337, weight:0.05, high-r:0.91, lr:0.0094
[12:56:15.619] iteration:944  t-loss:0.0732, loss-lb:0.0689, loss-ulb:0.0796, weight:0.05, high-r:0.91, lr:0.0094
[12:56:16.839] iteration:945  t-loss:0.1771, loss-lb:0.1372, loss-ulb:0.7387, weight:0.05, high-r:0.87, lr:0.0094
[12:56:18.060] iteration:946  t-loss:0.0851, loss-lb:0.0818, loss-ulb:0.0611, weight:0.05, high-r:0.92, lr:0.0094
[12:56:19.281] iteration:947  t-loss:0.2543, loss-lb:0.2483, loss-ulb:0.1100, weight:0.05, high-r:0.93, lr:0.0094
[12:56:20.500] iteration:948  t-loss:0.0694, loss-lb:0.0639, loss-ulb:0.1022, weight:0.05, high-r:0.93, lr:0.0094
[12:56:21.764] iteration:949  t-loss:0.0954, loss-lb:0.0767, loss-ulb:0.3462, weight:0.05, high-r:0.92, lr:0.0094
[12:56:22.985] iteration:950  t-loss:0.0623, loss-lb:0.0608, loss-ulb:0.0274, weight:0.05, high-r:0.94, lr:0.0094
[12:56:24.205] iteration:951  t-loss:0.0867, loss-lb:0.0782, loss-ulb:0.1568, weight:0.05, high-r:0.95, lr:0.0094
[12:56:25.426] iteration:952  t-loss:0.0775, loss-lb:0.0714, loss-ulb:0.1137, weight:0.05, high-r:0.92, lr:0.0094
[12:56:26.644] iteration:953  t-loss:0.0953, loss-lb:0.0865, loss-ulb:0.1619, weight:0.05, high-r:0.92, lr:0.0094
[12:56:27.863] iteration:954  t-loss:0.0825, loss-lb:0.0600, loss-ulb:0.4172, weight:0.05, high-r:0.94, lr:0.0094
[12:56:29.171] iteration:955  t-loss:0.0821, loss-lb:0.0789, loss-ulb:0.0597, weight:0.05, high-r:0.94, lr:0.0094
[12:56:30.392] iteration:956  t-loss:0.0732, loss-lb:0.0715, loss-ulb:0.0317, weight:0.05, high-r:0.95, lr:0.0094
[12:56:31.611] iteration:957  t-loss:0.1149, loss-lb:0.1048, loss-ulb:0.1886, weight:0.05, high-r:0.92, lr:0.0094
[12:56:32.830] iteration:958  t-loss:0.0816, loss-lb:0.0793, loss-ulb:0.0437, weight:0.05, high-r:0.94, lr:0.0094
[12:56:34.135] iteration:959  t-loss:0.1236, loss-lb:0.1217, loss-ulb:0.0346, weight:0.05, high-r:0.95, lr:0.0094
[12:56:35.355] iteration:960  t-loss:0.0624, loss-lb:0.0608, loss-ulb:0.0294, weight:0.05, high-r:0.91, lr:0.0094
[12:56:37.830] iteration:961  t-loss:0.1904, loss-lb:0.1527, loss-ulb:0.6995, weight:0.05, high-r:0.91, lr:0.0094
[12:56:39.047] iteration:962  t-loss:0.0884, loss-lb:0.0801, loss-ulb:0.1531, weight:0.05, high-r:0.90, lr:0.0094
[12:56:40.267] iteration:963  t-loss:0.0579, loss-lb:0.0521, loss-ulb:0.1067, weight:0.05, high-r:0.92, lr:0.0094
[12:56:41.486] iteration:964  t-loss:0.1341, loss-lb:0.1275, loss-ulb:0.1218, weight:0.05, high-r:0.90, lr:0.0094
[12:56:42.703] iteration:965  t-loss:0.1073, loss-lb:0.1058, loss-ulb:0.0277, weight:0.05, high-r:0.88, lr:0.0094
[12:56:43.917] iteration:966  t-loss:0.1032, loss-lb:0.0844, loss-ulb:0.3483, weight:0.05, high-r:0.92, lr:0.0094
[12:56:45.136] iteration:967  t-loss:0.0713, loss-lb:0.0669, loss-ulb:0.0810, weight:0.05, high-r:0.93, lr:0.0094
[12:56:46.355] iteration:968  t-loss:0.0685, loss-lb:0.0652, loss-ulb:0.0610, weight:0.05, high-r:0.97, lr:0.0094
[12:56:47.572] iteration:969  t-loss:0.0577, loss-lb:0.0558, loss-ulb:0.0353, weight:0.05, high-r:0.92, lr:0.0094
[12:56:48.791] iteration:970  t-loss:0.1084, loss-lb:0.1005, loss-ulb:0.1453, weight:0.05, high-r:0.95, lr:0.0094
[12:56:50.060] iteration:971  t-loss:0.0536, loss-lb:0.0518, loss-ulb:0.0333, weight:0.05, high-r:0.92, lr:0.0094
[12:56:51.278] iteration:972  t-loss:0.0923, loss-lb:0.0878, loss-ulb:0.0846, weight:0.05, high-r:0.95, lr:0.0094
[12:56:52.494] iteration:973  t-loss:0.0723, loss-lb:0.0685, loss-ulb:0.0706, weight:0.05, high-r:0.92, lr:0.0094
[12:56:53.713] iteration:974  t-loss:0.0933, loss-lb:0.0899, loss-ulb:0.0640, weight:0.05, high-r:0.93, lr:0.0094
[12:56:54.942] iteration:975  t-loss:0.0554, loss-lb:0.0503, loss-ulb:0.0943, weight:0.05, high-r:0.90, lr:0.0094
[12:56:56.161] iteration:976  t-loss:0.0723, loss-lb:0.0650, loss-ulb:0.1341, weight:0.05, high-r:0.94, lr:0.0094
[12:56:57.378] iteration:977  t-loss:0.1210, loss-lb:0.1159, loss-ulb:0.0950, weight:0.05, high-r:0.94, lr:0.0094
[12:56:58.595] iteration:978  t-loss:0.0478, loss-lb:0.0456, loss-ulb:0.0415, weight:0.05, high-r:0.93, lr:0.0094
[12:56:59.816] iteration:979  t-loss:0.0871, loss-lb:0.0810, loss-ulb:0.1147, weight:0.05, high-r:0.96, lr:0.0094
[12:57:01.035] iteration:980  t-loss:0.0505, loss-lb:0.0492, loss-ulb:0.0242, weight:0.05, high-r:0.94, lr:0.0094
[12:57:02.256] iteration:981  t-loss:0.1036, loss-lb:0.0992, loss-ulb:0.0807, weight:0.05, high-r:0.92, lr:0.0094
[12:57:03.476] iteration:982  t-loss:0.1167, loss-lb:0.1007, loss-ulb:0.2960, weight:0.05, high-r:0.94, lr:0.0094
[12:57:04.694] iteration:983  t-loss:0.1057, loss-lb:0.0993, loss-ulb:0.1185, weight:0.05, high-r:0.94, lr:0.0094
[12:57:05.910] iteration:984  t-loss:0.0609, loss-lb:0.0586, loss-ulb:0.0436, weight:0.05, high-r:0.96, lr:0.0094
[12:57:07.130] iteration:985  t-loss:0.1283, loss-lb:0.1238, loss-ulb:0.0836, weight:0.05, high-r:0.90, lr:0.0094
[12:57:08.349] iteration:986  t-loss:0.0790, loss-lb:0.0689, loss-ulb:0.1874, weight:0.05, high-r:0.94, lr:0.0094
[12:57:09.568] iteration:987  t-loss:0.0480, loss-lb:0.0448, loss-ulb:0.0602, weight:0.05, high-r:0.91, lr:0.0094
[12:57:10.788] iteration:988  t-loss:0.0626, loss-lb:0.0565, loss-ulb:0.1114, weight:0.05, high-r:0.93, lr:0.0094
[12:57:12.008] iteration:989  t-loss:0.0478, loss-lb:0.0437, loss-ulb:0.0771, weight:0.05, high-r:0.93, lr:0.0094
[12:57:13.229] iteration:990  t-loss:0.0778, loss-lb:0.0680, loss-ulb:0.1822, weight:0.05, high-r:0.94, lr:0.0094
[12:57:14.449] iteration:991  t-loss:0.0822, loss-lb:0.0770, loss-ulb:0.0961, weight:0.05, high-r:0.91, lr:0.0094
[12:57:15.668] iteration:992  t-loss:0.0589, loss-lb:0.0534, loss-ulb:0.1017, weight:0.05, high-r:0.93, lr:0.0094
[12:57:18.165] iteration:993  t-loss:0.1079, loss-lb:0.0882, loss-ulb:0.3644, weight:0.05, high-r:0.95, lr:0.0094
[12:57:19.386] iteration:994  t-loss:0.0509, loss-lb:0.0470, loss-ulb:0.0724, weight:0.05, high-r:0.91, lr:0.0094
[12:57:20.605] iteration:995  t-loss:0.0751, loss-lb:0.0567, loss-ulb:0.3423, weight:0.05, high-r:0.92, lr:0.0094
[12:57:21.824] iteration:996  t-loss:0.0925, loss-lb:0.0770, loss-ulb:0.2872, weight:0.05, high-r:0.94, lr:0.0094
[12:57:23.045] iteration:997  t-loss:0.1032, loss-lb:0.1027, loss-ulb:0.0096, weight:0.05, high-r:0.95, lr:0.0094
[12:57:24.262] iteration:998  t-loss:0.0656, loss-lb:0.0621, loss-ulb:0.0655, weight:0.05, high-r:0.91, lr:0.0094
[12:57:25.481] iteration:999  t-loss:0.0903, loss-lb:0.0836, loss-ulb:0.1241, weight:0.05, high-r:0.95, lr:0.0094
[12:57:26.699] iteration:1000  t-loss:0.0686, loss-lb:0.0619, loss-ulb:0.1238, weight:0.05, high-r:0.94, lr:0.0094
[12:59:40.531] iteration 1000 : dice_score: 0.870888 best_dice: 0.870900
[12:59:40.532]  <<Test>> - Iter:1000  - Dice-S/T:86.13/87.09, Best-S:86.13, Best-T:87.09
[12:59:41.746] iteration:1001  t-loss:0.1179, loss-lb:0.1084, loss-ulb:0.1757, weight:0.05, high-r:0.93, lr:0.0094
[12:59:42.966] iteration:1002  t-loss:0.0698, loss-lb:0.0649, loss-ulb:0.0909, weight:0.05, high-r:0.93, lr:0.0094
[12:59:44.231] iteration:1003  t-loss:0.0870, loss-lb:0.0742, loss-ulb:0.2363, weight:0.05, high-r:0.90, lr:0.0094
[12:59:45.452] iteration:1004  t-loss:0.0816, loss-lb:0.0668, loss-ulb:0.2748, weight:0.05, high-r:0.91, lr:0.0094
[12:59:46.670] iteration:1005  t-loss:0.0567, loss-lb:0.0543, loss-ulb:0.0450, weight:0.05, high-r:0.91, lr:0.0094
[12:59:47.891] iteration:1006  t-loss:0.0573, loss-lb:0.0482, loss-ulb:0.1685, weight:0.05, high-r:0.91, lr:0.0094
[12:59:49.107] iteration:1007  t-loss:0.0798, loss-lb:0.0736, loss-ulb:0.1147, weight:0.05, high-r:0.93, lr:0.0094
[12:59:50.327] iteration:1008  t-loss:0.0863, loss-lb:0.0806, loss-ulb:0.1061, weight:0.05, high-r:0.94, lr:0.0094
[12:59:51.547] iteration:1009  t-loss:0.0559, loss-lb:0.0529, loss-ulb:0.0557, weight:0.05, high-r:0.93, lr:0.0094
[12:59:52.764] iteration:1010  t-loss:0.0796, loss-lb:0.0697, loss-ulb:0.1829, weight:0.05, high-r:0.95, lr:0.0094
[12:59:53.984] iteration:1011  t-loss:0.0529, loss-lb:0.0409, loss-ulb:0.2238, weight:0.05, high-r:0.95, lr:0.0094
[12:59:55.202] iteration:1012  t-loss:0.0434, loss-lb:0.0425, loss-ulb:0.0167, weight:0.05, high-r:0.93, lr:0.0094
[12:59:56.420] iteration:1013  t-loss:0.0667, loss-lb:0.0591, loss-ulb:0.1410, weight:0.05, high-r:0.95, lr:0.0094
[12:59:57.639] iteration:1014  t-loss:0.0904, loss-lb:0.0826, loss-ulb:0.1436, weight:0.05, high-r:0.92, lr:0.0094
[12:59:58.857] iteration:1015  t-loss:0.0743, loss-lb:0.0716, loss-ulb:0.0510, weight:0.05, high-r:0.91, lr:0.0094
[13:00:00.077] iteration:1016  t-loss:0.1083, loss-lb:0.1020, loss-ulb:0.1151, weight:0.05, high-r:0.93, lr:0.0094
[13:00:01.297] iteration:1017  t-loss:0.0718, loss-lb:0.0533, loss-ulb:0.3445, weight:0.05, high-r:0.93, lr:0.0094
[13:00:02.517] iteration:1018  t-loss:0.0875, loss-lb:0.0768, loss-ulb:0.1974, weight:0.05, high-r:0.88, lr:0.0094
[13:00:03.737] iteration:1019  t-loss:0.0945, loss-lb:0.0884, loss-ulb:0.1144, weight:0.05, high-r:0.92, lr:0.0094
[13:00:04.957] iteration:1020  t-loss:0.0762, loss-lb:0.0754, loss-ulb:0.0155, weight:0.05, high-r:0.95, lr:0.0094
[13:00:06.177] iteration:1021  t-loss:0.0837, loss-lb:0.0732, loss-ulb:0.1944, weight:0.05, high-r:0.94, lr:0.0094
[13:00:07.395] iteration:1022  t-loss:0.0774, loss-lb:0.0694, loss-ulb:0.1484, weight:0.05, high-r:0.92, lr:0.0094
[13:00:08.612] iteration:1023  t-loss:0.1192, loss-lb:0.1073, loss-ulb:0.2199, weight:0.05, high-r:0.93, lr:0.0094
[13:00:09.830] iteration:1024  t-loss:0.0681, loss-lb:0.0656, loss-ulb:0.0472, weight:0.05, high-r:0.94, lr:0.0094
[13:00:12.198] iteration:1025  t-loss:0.0481, loss-lb:0.0444, loss-ulb:0.0685, weight:0.05, high-r:0.94, lr:0.0094
[13:00:13.419] iteration:1026  t-loss:0.0566, loss-lb:0.0550, loss-ulb:0.0302, weight:0.05, high-r:0.94, lr:0.0094
[13:00:14.701] iteration:1027  t-loss:0.0668, loss-lb:0.0568, loss-ulb:0.1855, weight:0.05, high-r:0.93, lr:0.0094
