[09:39:11.749] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 1.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v10',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 1,
 'labeled_bs': 2,
 'labeled_num': 4,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[09:39:19.174] 38 iterations per epoch
[09:39:21.697] iteration:1  t-loss:0.7110, loss-lb:0.7110, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[12:19:58.052] iteration:3611  t-loss:0.0341, loss-lb:0.0226, loss-ulb:0.0255, weight:0.45, high-r:0.97, lr:0.0078
[12:19:59.734] iteration:3612  t-loss:0.0679, loss-lb:0.0616, loss-ulb:0.0140, weight:0.45, high-r:0.97, lr:0.0078
[12:20:01.404] iteration:3613  t-loss:0.0617, loss-lb:0.0546, loss-ulb:0.0157, weight:0.45, high-r:0.97, lr:0.0078
[12:20:03.001] iteration:3614  t-loss:0.0798, loss-lb:0.0597, loss-ulb:0.0448, weight:0.45, high-r:0.98, lr:0.0078
[12:20:04.681] iteration:3615  t-loss:0.0301, loss-lb:0.0213, loss-ulb:0.0196, weight:0.45, high-r:0.97, lr:0.0078
[12:20:06.361] iteration:3616  t-loss:0.0336, loss-lb:0.0258, loss-ulb:0.0173, weight:0.45, high-r:0.98, lr:0.0078
[12:20:07.997] iteration:3617  t-loss:0.0278, loss-lb:0.0163, loss-ulb:0.0257, weight:0.45, high-r:0.97, lr:0.0078
[12:20:09.680] iteration:3618  t-loss:0.0323, loss-lb:0.0191, loss-ulb:0.0293, weight:0.45, high-r:0.97, lr:0.0078
[12:20:11.290] iteration:3619  t-loss:0.0619, loss-lb:0.0232, loss-ulb:0.0861, weight:0.45, high-r:0.98, lr:0.0078
[12:20:12.974] iteration:3620  t-loss:0.0412, loss-lb:0.0191, loss-ulb:0.0492, weight:0.45, high-r:0.98, lr:0.0078
[12:20:14.652] iteration:3621  t-loss:0.0204, loss-lb:0.0176, loss-ulb:0.0063, weight:0.45, high-r:0.98, lr:0.0078
[12:20:16.334] iteration:3622  t-loss:0.0232, loss-lb:0.0203, loss-ulb:0.0064, weight:0.45, high-r:0.98, lr:0.0078
[12:20:18.012] iteration:3623  t-loss:0.0292, loss-lb:0.0264, loss-ulb:0.0064, weight:0.45, high-r:0.98, lr:0.0078
[12:20:19.642] iteration:3624  t-loss:0.0424, loss-lb:0.0252, loss-ulb:0.0383, weight:0.45, high-r:0.98, lr:0.0078
[12:20:21.323] iteration:3625  t-loss:0.0285, loss-lb:0.0232, loss-ulb:0.0118, weight:0.45, high-r:0.98, lr:0.0078
[12:20:22.929] iteration:3626  t-loss:0.1154, loss-lb:0.0215, loss-ulb:0.2091, weight:0.45, high-r:0.98, lr:0.0078
[12:20:24.607] iteration:3627  t-loss:0.0332, loss-lb:0.0243, loss-ulb:0.0199, weight:0.45, high-r:0.98, lr:0.0078
[12:20:26.289] iteration:3628  t-loss:0.0430, loss-lb:0.0167, loss-ulb:0.0585, weight:0.45, high-r:0.97, lr:0.0078
[12:20:27.899] iteration:3629  t-loss:0.0757, loss-lb:0.0186, loss-ulb:0.1271, weight:0.45, high-r:0.97, lr:0.0078
[12:20:29.576] iteration:3630  t-loss:0.0971, loss-lb:0.0490, loss-ulb:0.1070, weight:0.45, high-r:0.97, lr:0.0078
[12:20:31.245] iteration:3631  t-loss:0.0499, loss-lb:0.0242, loss-ulb:0.0572, weight:0.45, high-r:0.97, lr:0.0078
[12:20:32.911] iteration:3632  t-loss:0.0246, loss-lb:0.0159, loss-ulb:0.0192, weight:0.45, high-r:0.96, lr:0.0078
[12:20:34.512] iteration:3633  t-loss:0.0267, loss-lb:0.0181, loss-ulb:0.0191, weight:0.45, high-r:0.97, lr:0.0078
[12:20:36.192] iteration:3634  t-loss:0.0950, loss-lb:0.0246, loss-ulb:0.1566, weight:0.45, high-r:0.97, lr:0.0078
[12:20:37.875] iteration:3635  t-loss:0.0290, loss-lb:0.0216, loss-ulb:0.0164, weight:0.45, high-r:0.97, lr:0.0078
[12:20:39.484] iteration:3636  t-loss:0.0408, loss-lb:0.0169, loss-ulb:0.0533, weight:0.45, high-r:0.97, lr:0.0078
[12:20:41.157] iteration:3637  t-loss:0.0296, loss-lb:0.0216, loss-ulb:0.0179, weight:0.45, high-r:0.95, lr:0.0078
[12:20:42.782] iteration:3638  t-loss:0.0298, loss-lb:0.0257, loss-ulb:0.0091, weight:0.45, high-r:0.97, lr:0.0078
[12:20:44.455] iteration:3639  t-loss:0.0281, loss-lb:0.0191, loss-ulb:0.0200, weight:0.45, high-r:0.97, lr:0.0078
[12:20:46.134] iteration:3640  t-loss:0.0862, loss-lb:0.0419, loss-ulb:0.0985, weight:0.45, high-r:0.98, lr:0.0078
[12:20:47.749] iteration:3641  t-loss:0.0872, loss-lb:0.0223, loss-ulb:0.1445, weight:0.45, high-r:0.99, lr:0.0078
[12:20:49.431] iteration:3642  t-loss:0.0736, loss-lb:0.0623, loss-ulb:0.0251, weight:0.45, high-r:0.98, lr:0.0078
[12:20:51.078] iteration:3643  t-loss:0.0453, loss-lb:0.0249, loss-ulb:0.0454, weight:0.45, high-r:0.97, lr:0.0078
[12:20:52.730] iteration:3644  t-loss:0.0246, loss-lb:0.0196, loss-ulb:0.0110, weight:0.45, high-r:0.97, lr:0.0078
[12:20:54.413] iteration:3645  t-loss:0.1034, loss-lb:0.0551, loss-ulb:0.1075, weight:0.45, high-r:0.97, lr:0.0078
[12:20:56.034] iteration:3646  t-loss:0.0339, loss-lb:0.0158, loss-ulb:0.0403, weight:0.45, high-r:0.96, lr:0.0078
[12:20:57.713] iteration:3647  t-loss:0.0341, loss-lb:0.0179, loss-ulb:0.0361, weight:0.45, high-r:0.98, lr:0.0078
[12:20:59.393] iteration:3648  t-loss:0.0330, loss-lb:0.0244, loss-ulb:0.0191, weight:0.45, high-r:0.98, lr:0.0078
[12:21:02.266] iteration:3649  t-loss:0.0776, loss-lb:0.0488, loss-ulb:0.0639, weight:0.45, high-r:0.95, lr:0.0078
[12:21:03.881] iteration:3650  t-loss:0.0640, loss-lb:0.0550, loss-ulb:0.0201, weight:0.45, high-r:0.97, lr:0.0078
[12:21:05.563] iteration:3651  t-loss:0.0711, loss-lb:0.0455, loss-ulb:0.0570, weight:0.45, high-r:0.97, lr:0.0078
[12:21:07.187] iteration:3652  t-loss:0.0315, loss-lb:0.0187, loss-ulb:0.0285, weight:0.45, high-r:0.97, lr:0.0078
[12:21:08.859] iteration:3653  t-loss:0.0400, loss-lb:0.0234, loss-ulb:0.0368, weight:0.45, high-r:0.98, lr:0.0078
[12:21:10.531] iteration:3654  t-loss:0.0464, loss-lb:0.0204, loss-ulb:0.0577, weight:0.45, high-r:0.97, lr:0.0078
[12:21:12.126] iteration:3655  t-loss:0.0278, loss-lb:0.0171, loss-ulb:0.0238, weight:0.45, high-r:0.97, lr:0.0078
[12:21:13.804] iteration:3656  t-loss:0.0765, loss-lb:0.0165, loss-ulb:0.1336, weight:0.45, high-r:0.97, lr:0.0078
[12:21:15.482] iteration:3657  t-loss:0.0233, loss-lb:0.0174, loss-ulb:0.0131, weight:0.45, high-r:0.98, lr:0.0078
[12:21:17.164] iteration:3658  t-loss:0.0397, loss-lb:0.0195, loss-ulb:0.0449, weight:0.45, high-r:0.95, lr:0.0078
[12:21:18.754] iteration:3659  t-loss:0.0602, loss-lb:0.0156, loss-ulb:0.0991, weight:0.45, high-r:0.97, lr:0.0078
[12:21:20.433] iteration:3660  t-loss:0.0533, loss-lb:0.0296, loss-ulb:0.0526, weight:0.45, high-r:0.98, lr:0.0078
[12:21:22.113] iteration:3661  t-loss:0.0941, loss-lb:0.0498, loss-ulb:0.0988, weight:0.45, high-r:0.97, lr:0.0078
[12:21:23.730] iteration:3662  t-loss:0.0357, loss-lb:0.0232, loss-ulb:0.0277, weight:0.45, high-r:0.97, lr:0.0078
[12:21:25.409] iteration:3663  t-loss:0.0527, loss-lb:0.0217, loss-ulb:0.0690, weight:0.45, high-r:0.98, lr:0.0078
[12:21:27.090] iteration:3664  t-loss:0.0358, loss-lb:0.0291, loss-ulb:0.0150, weight:0.45, high-r:0.99, lr:0.0078
[12:21:28.709] iteration:3665  t-loss:0.0318, loss-lb:0.0207, loss-ulb:0.0246, weight:0.45, high-r:0.98, lr:0.0078
[12:21:30.397] iteration:3666  t-loss:0.0507, loss-lb:0.0179, loss-ulb:0.0729, weight:0.45, high-r:0.98, lr:0.0078
[12:21:32.041] iteration:3667  t-loss:0.0487, loss-lb:0.0233, loss-ulb:0.0565, weight:0.45, high-r:0.98, lr:0.0078
[12:21:33.697] iteration:3668  t-loss:0.0676, loss-lb:0.0252, loss-ulb:0.0942, weight:0.45, high-r:0.97, lr:0.0078
[12:21:35.380] iteration:3669  t-loss:0.0515, loss-lb:0.0294, loss-ulb:0.0491, weight:0.45, high-r:0.98, lr:0.0078
[12:21:37.069] iteration:3670  t-loss:0.0216, loss-lb:0.0156, loss-ulb:0.0133, weight:0.45, high-r:0.96, lr:0.0078
[12:21:38.692] iteration:3671  t-loss:0.0334, loss-lb:0.0219, loss-ulb:0.0256, weight:0.45, high-r:0.98, lr:0.0078
[12:21:40.375] iteration:3672  t-loss:0.0364, loss-lb:0.0243, loss-ulb:0.0269, weight:0.45, high-r:0.97, lr:0.0078
[12:21:42.057] iteration:3673  t-loss:0.0249, loss-lb:0.0177, loss-ulb:0.0161, weight:0.45, high-r:0.98, lr:0.0078
[12:21:43.670] iteration:3674  t-loss:0.0296, loss-lb:0.0231, loss-ulb:0.0143, weight:0.45, high-r:0.97, lr:0.0078
[12:21:45.340] iteration:3675  t-loss:0.1277, loss-lb:0.0968, loss-ulb:0.0686, weight:0.45, high-r:0.99, lr:0.0078
[12:21:46.958] iteration:3676  t-loss:0.0731, loss-lb:0.0265, loss-ulb:0.1038, weight:0.45, high-r:0.98, lr:0.0078
[12:21:48.638] iteration:3677  t-loss:0.0786, loss-lb:0.0252, loss-ulb:0.1188, weight:0.45, high-r:0.96, lr:0.0078
[12:21:50.319] iteration:3678  t-loss:0.0463, loss-lb:0.0163, loss-ulb:0.0668, weight:0.45, high-r:0.97, lr:0.0078
[12:21:52.000] iteration:3679  t-loss:0.0324, loss-lb:0.0202, loss-ulb:0.0273, weight:0.45, high-r:0.98, lr:0.0078
[12:21:53.633] iteration:3680  t-loss:0.0315, loss-lb:0.0209, loss-ulb:0.0236, weight:0.45, high-r:0.98, lr:0.0078
[12:21:55.315] iteration:3681  t-loss:0.0807, loss-lb:0.0266, loss-ulb:0.1205, weight:0.45, high-r:0.98, lr:0.0078
[12:21:56.996] iteration:3682  t-loss:0.0696, loss-lb:0.0264, loss-ulb:0.0962, weight:0.45, high-r:0.97, lr:0.0078
[12:21:58.611] iteration:3683  t-loss:0.0538, loss-lb:0.0339, loss-ulb:0.0444, weight:0.45, high-r:0.98, lr:0.0078
[12:22:00.294] iteration:3684  t-loss:0.0508, loss-lb:0.0197, loss-ulb:0.0692, weight:0.45, high-r:0.98, lr:0.0078
[12:22:01.973] iteration:3685  t-loss:0.0279, loss-lb:0.0216, loss-ulb:0.0139, weight:0.45, high-r:0.98, lr:0.0078
[12:22:03.577] iteration:3686  t-loss:0.0481, loss-lb:0.0246, loss-ulb:0.0523, weight:0.45, high-r:0.97, lr:0.0078
[12:22:06.397] iteration:3687  t-loss:0.0584, loss-lb:0.0296, loss-ulb:0.0642, weight:0.45, high-r:0.98, lr:0.0078
[12:22:08.078] iteration:3688  t-loss:0.0361, loss-lb:0.0270, loss-ulb:0.0203, weight:0.45, high-r:0.97, lr:0.0078
[12:22:09.697] iteration:3689  t-loss:0.0703, loss-lb:0.0425, loss-ulb:0.0617, weight:0.45, high-r:0.98, lr:0.0078
[12:22:11.374] iteration:3690  t-loss:0.0629, loss-lb:0.0230, loss-ulb:0.0889, weight:0.45, high-r:0.96, lr:0.0078
[12:22:13.006] iteration:3691  t-loss:0.0505, loss-lb:0.0259, loss-ulb:0.0548, weight:0.45, high-r:0.98, lr:0.0078
[12:22:14.684] iteration:3692  t-loss:0.0560, loss-lb:0.0422, loss-ulb:0.0307, weight:0.45, high-r:0.96, lr:0.0078
[12:22:16.367] iteration:3693  t-loss:0.0697, loss-lb:0.0223, loss-ulb:0.1053, weight:0.45, high-r:0.95, lr:0.0078
[12:22:17.992] iteration:3694  t-loss:0.1130, loss-lb:0.0297, loss-ulb:0.1854, weight:0.45, high-r:0.98, lr:0.0078
[12:22:19.674] iteration:3695  t-loss:0.0937, loss-lb:0.0308, loss-ulb:0.1400, weight:0.45, high-r:0.96, lr:0.0078
[12:22:21.313] iteration:3696  t-loss:0.0903, loss-lb:0.0314, loss-ulb:0.1313, weight:0.45, high-r:0.98, lr:0.0078
[12:22:22.984] iteration:3697  t-loss:0.0834, loss-lb:0.0210, loss-ulb:0.1387, weight:0.45, high-r:0.98, lr:0.0078
[12:22:24.671] iteration:3698  t-loss:0.0334, loss-lb:0.0243, loss-ulb:0.0202, weight:0.45, high-r:0.97, lr:0.0078
[12:22:26.294] iteration:3699  t-loss:0.1032, loss-lb:0.0240, loss-ulb:0.1763, weight:0.45, high-r:0.96, lr:0.0078
[12:22:27.978] iteration:3700  t-loss:0.0870, loss-lb:0.0212, loss-ulb:0.1465, weight:0.45, high-r:0.98, lr:0.0078
[12:22:29.660] iteration:3701  t-loss:0.0299, loss-lb:0.0246, loss-ulb:0.0118, weight:0.45, high-r:0.98, lr:0.0077
[12:22:31.276] iteration:3702  t-loss:0.0531, loss-lb:0.0242, loss-ulb:0.0644, weight:0.45, high-r:0.98, lr:0.0077
[12:22:32.957] iteration:3703  t-loss:0.0885, loss-lb:0.0302, loss-ulb:0.1296, weight:0.45, high-r:0.99, lr:0.0077
[12:22:34.583] iteration:3704  t-loss:0.0312, loss-lb:0.0243, loss-ulb:0.0153, weight:0.45, high-r:0.98, lr:0.0077
[12:22:36.267] iteration:3705  t-loss:0.0608, loss-lb:0.0262, loss-ulb:0.0770, weight:0.45, high-r:0.95, lr:0.0077
[12:22:37.949] iteration:3706  t-loss:0.0743, loss-lb:0.0235, loss-ulb:0.1132, weight:0.45, high-r:0.98, lr:0.0077
[12:22:39.563] iteration:3707  t-loss:0.0646, loss-lb:0.0284, loss-ulb:0.0806, weight:0.45, high-r:0.97, lr:0.0077
[12:22:41.247] iteration:3708  t-loss:0.0289, loss-lb:0.0228, loss-ulb:0.0136, weight:0.45, high-r:0.98, lr:0.0077
[12:22:42.867] iteration:3709  t-loss:0.0476, loss-lb:0.0319, loss-ulb:0.0351, weight:0.45, high-r:0.97, lr:0.0077
[12:22:44.550] iteration:3710  t-loss:0.0648, loss-lb:0.0188, loss-ulb:0.1022, weight:0.45, high-r:0.97, lr:0.0077
[12:22:46.231] iteration:3711  t-loss:0.0559, loss-lb:0.0224, loss-ulb:0.0746, weight:0.45, high-r:0.98, lr:0.0077
[12:22:47.850] iteration:3712  t-loss:0.0721, loss-lb:0.0209, loss-ulb:0.1138, weight:0.45, high-r:0.97, lr:0.0077
[12:22:49.537] iteration:3713  t-loss:0.0501, loss-lb:0.0250, loss-ulb:0.0558, weight:0.45, high-r:0.98, lr:0.0077
[12:22:51.223] iteration:3714  t-loss:0.0367, loss-lb:0.0266, loss-ulb:0.0224, weight:0.45, high-r:0.97, lr:0.0077
[12:22:52.831] iteration:3715  t-loss:0.1062, loss-lb:0.0329, loss-ulb:0.1633, weight:0.45, high-r:0.98, lr:0.0077
[12:22:54.514] iteration:3716  t-loss:0.0377, loss-lb:0.0207, loss-ulb:0.0377, weight:0.45, high-r:0.97, lr:0.0077
[12:22:56.195] iteration:3717  t-loss:0.0578, loss-lb:0.0510, loss-ulb:0.0152, weight:0.45, high-r:0.97, lr:0.0077
[12:22:57.875] iteration:3718  t-loss:0.0513, loss-lb:0.0220, loss-ulb:0.0653, weight:0.45, high-r:0.98, lr:0.0077
[12:22:59.579] iteration:3719  t-loss:0.0368, loss-lb:0.0195, loss-ulb:0.0384, weight:0.45, high-r:0.98, lr:0.0077
[12:23:01.350] iteration:3720  t-loss:0.0337, loss-lb:0.0260, loss-ulb:0.0171, weight:0.45, high-r:0.98, lr:0.0077
[12:23:03.125] iteration:3721  t-loss:0.0640, loss-lb:0.0239, loss-ulb:0.0892, weight:0.45, high-r:0.96, lr:0.0077
[12:23:04.895] iteration:3722  t-loss:0.0592, loss-lb:0.0191, loss-ulb:0.0892, weight:0.45, high-r:0.97, lr:0.0077
[12:23:06.666] iteration:3723  t-loss:0.0563, loss-lb:0.0267, loss-ulb:0.0660, weight:0.45, high-r:0.97, lr:0.0077
[12:23:08.438] iteration:3724  t-loss:0.0629, loss-lb:0.0330, loss-ulb:0.0665, weight:0.45, high-r:0.98, lr:0.0077
[12:23:11.401] iteration:3725  t-loss:0.1206, loss-lb:0.0329, loss-ulb:0.1952, weight:0.45, high-r:0.97, lr:0.0077
[12:23:13.175] iteration:3726  t-loss:0.0348, loss-lb:0.0217, loss-ulb:0.0291, weight:0.45, high-r:0.97, lr:0.0077
[12:23:14.946] iteration:3727  t-loss:0.0653, loss-lb:0.0284, loss-ulb:0.0821, weight:0.45, high-r:0.98, lr:0.0077
[12:23:16.717] iteration:3728  t-loss:0.0343, loss-lb:0.0210, loss-ulb:0.0296, weight:0.45, high-r:0.97, lr:0.0077
[12:23:18.487] iteration:3729  t-loss:0.0673, loss-lb:0.0552, loss-ulb:0.0269, weight:0.45, high-r:0.97, lr:0.0077
[12:23:20.261] iteration:3730  t-loss:0.0365, loss-lb:0.0206, loss-ulb:0.0355, weight:0.45, high-r:0.98, lr:0.0077
[12:23:22.034] iteration:3731  t-loss:0.1105, loss-lb:0.0223, loss-ulb:0.1962, weight:0.45, high-r:0.96, lr:0.0077
[12:23:23.813] iteration:3732  t-loss:0.0486, loss-lb:0.0393, loss-ulb:0.0207, weight:0.45, high-r:0.97, lr:0.0077
[12:23:25.590] iteration:3733  t-loss:0.0666, loss-lb:0.0264, loss-ulb:0.0893, weight:0.45, high-r:0.98, lr:0.0077
[12:23:27.024] iteration:3734  t-loss:0.0328, loss-lb:0.0253, loss-ulb:0.0168, weight:0.45, high-r:0.97, lr:0.0077
[12:23:28.506] iteration:3735  t-loss:0.0655, loss-lb:0.0289, loss-ulb:0.0815, weight:0.45, high-r:0.96, lr:0.0077
[12:23:30.279] iteration:3736  t-loss:0.0341, loss-lb:0.0267, loss-ulb:0.0165, weight:0.45, high-r:0.97, lr:0.0077
[12:23:32.050] iteration:3737  t-loss:0.0635, loss-lb:0.0264, loss-ulb:0.0825, weight:0.45, high-r:0.97, lr:0.0077
[12:23:33.823] iteration:3738  t-loss:0.0868, loss-lb:0.0290, loss-ulb:0.1286, weight:0.45, high-r:0.97, lr:0.0077
[12:23:35.596] iteration:3739  t-loss:0.0338, loss-lb:0.0213, loss-ulb:0.0278, weight:0.45, high-r:0.96, lr:0.0077
[12:23:37.373] iteration:3740  t-loss:0.0517, loss-lb:0.0243, loss-ulb:0.0608, weight:0.45, high-r:0.97, lr:0.0077
[12:23:39.144] iteration:3741  t-loss:0.0394, loss-lb:0.0175, loss-ulb:0.0487, weight:0.45, high-r:0.98, lr:0.0077
[12:23:40.916] iteration:3742  t-loss:0.1185, loss-lb:0.0512, loss-ulb:0.1498, weight:0.45, high-r:0.97, lr:0.0077
[12:23:42.686] iteration:3743  t-loss:0.0368, loss-lb:0.0228, loss-ulb:0.0312, weight:0.45, high-r:0.96, lr:0.0077
[12:23:44.457] iteration:3744  t-loss:0.0772, loss-lb:0.0165, loss-ulb:0.1350, weight:0.45, high-r:0.98, lr:0.0077
[12:23:46.224] iteration:3745  t-loss:0.1362, loss-lb:0.0386, loss-ulb:0.2172, weight:0.45, high-r:0.97, lr:0.0077
[12:23:47.996] iteration:3746  t-loss:0.0515, loss-lb:0.0313, loss-ulb:0.0449, weight:0.45, high-r:0.98, lr:0.0077
[12:23:49.768] iteration:3747  t-loss:0.0496, loss-lb:0.0270, loss-ulb:0.0504, weight:0.45, high-r:0.98, lr:0.0077
[12:23:51.542] iteration:3748  t-loss:0.0482, loss-lb:0.0216, loss-ulb:0.0592, weight:0.45, high-r:0.98, lr:0.0077
[12:23:53.319] iteration:3749  t-loss:0.0448, loss-lb:0.0201, loss-ulb:0.0548, weight:0.45, high-r:0.97, lr:0.0077
[12:23:55.091] iteration:3750  t-loss:0.0538, loss-lb:0.0440, loss-ulb:0.0219, weight:0.45, high-r:0.98, lr:0.0077
[12:23:56.863] iteration:3751  t-loss:0.0757, loss-lb:0.0222, loss-ulb:0.1080, weight:0.50, high-r:0.98, lr:0.0077
[12:23:58.633] iteration:3752  t-loss:0.0681, loss-lb:0.0207, loss-ulb:0.0956, weight:0.50, high-r:0.98, lr:0.0077
[12:24:00.404] iteration:3753  t-loss:0.0409, loss-lb:0.0229, loss-ulb:0.0364, weight:0.50, high-r:0.98, lr:0.0077
[12:24:02.172] iteration:3754  t-loss:0.0414, loss-lb:0.0268, loss-ulb:0.0295, weight:0.50, high-r:0.98, lr:0.0077
[12:24:03.944] iteration:3755  t-loss:0.0438, loss-lb:0.0195, loss-ulb:0.0489, weight:0.50, high-r:0.98, lr:0.0077
[12:24:05.718] iteration:3756  t-loss:0.0790, loss-lb:0.0306, loss-ulb:0.0978, weight:0.50, high-r:0.98, lr:0.0077
[12:24:07.490] iteration:3757  t-loss:0.0505, loss-lb:0.0228, loss-ulb:0.0559, weight:0.50, high-r:0.97, lr:0.0077
[12:24:09.269] iteration:3758  t-loss:0.0695, loss-lb:0.0389, loss-ulb:0.0617, weight:0.50, high-r:0.97, lr:0.0077
[12:24:11.039] iteration:3759  t-loss:0.0502, loss-lb:0.0260, loss-ulb:0.0490, weight:0.50, high-r:0.97, lr:0.0077
[12:24:12.810] iteration:3760  t-loss:0.0707, loss-lb:0.0327, loss-ulb:0.0768, weight:0.50, high-r:0.97, lr:0.0077
[12:24:14.584] iteration:3761  t-loss:0.0297, loss-lb:0.0222, loss-ulb:0.0153, weight:0.50, high-r:0.98, lr:0.0077
[12:24:16.356] iteration:3762  t-loss:0.0651, loss-lb:0.0236, loss-ulb:0.0839, weight:0.50, high-r:0.94, lr:0.0077
[12:24:19.295] iteration:3763  t-loss:0.0287, loss-lb:0.0171, loss-ulb:0.0233, weight:0.50, high-r:0.97, lr:0.0077
[12:24:21.073] iteration:3764  t-loss:0.0386, loss-lb:0.0238, loss-ulb:0.0298, weight:0.50, high-r:0.97, lr:0.0077
[12:24:22.845] iteration:3765  t-loss:0.0514, loss-lb:0.0457, loss-ulb:0.0115, weight:0.50, high-r:0.98, lr:0.0077
[12:24:24.334] iteration:3766  t-loss:0.0494, loss-lb:0.0231, loss-ulb:0.0531, weight:0.50, high-r:0.98, lr:0.0077
[12:24:25.722] iteration:3767  t-loss:0.0478, loss-lb:0.0258, loss-ulb:0.0444, weight:0.50, high-r:0.98, lr:0.0077
[12:24:27.503] iteration:3768  t-loss:0.0772, loss-lb:0.0197, loss-ulb:0.1162, weight:0.50, high-r:0.96, lr:0.0077
[12:24:29.275] iteration:3769  t-loss:0.0376, loss-lb:0.0182, loss-ulb:0.0392, weight:0.50, high-r:0.97, lr:0.0077
[12:24:31.051] iteration:3770  t-loss:0.1079, loss-lb:0.0471, loss-ulb:0.1229, weight:0.50, high-r:0.97, lr:0.0077
[12:24:32.829] iteration:3771  t-loss:0.0553, loss-lb:0.0178, loss-ulb:0.0758, weight:0.50, high-r:0.98, lr:0.0077
[12:24:34.610] iteration:3772  t-loss:0.0623, loss-lb:0.0188, loss-ulb:0.0879, weight:0.50, high-r:0.97, lr:0.0077
[12:24:36.383] iteration:3773  t-loss:0.1225, loss-lb:0.0300, loss-ulb:0.1868, weight:0.50, high-r:0.98, lr:0.0077
[12:24:38.163] iteration:3774  t-loss:0.0235, loss-lb:0.0177, loss-ulb:0.0118, weight:0.50, high-r:0.96, lr:0.0077
[12:24:39.935] iteration:3775  t-loss:0.0446, loss-lb:0.0237, loss-ulb:0.0422, weight:0.50, high-r:0.97, lr:0.0077
[12:24:41.709] iteration:3776  t-loss:0.0332, loss-lb:0.0252, loss-ulb:0.0163, weight:0.50, high-r:0.98, lr:0.0077
[12:24:43.486] iteration:3777  t-loss:0.0370, loss-lb:0.0246, loss-ulb:0.0252, weight:0.50, high-r:0.98, lr:0.0077
[12:24:45.263] iteration:3778  t-loss:0.0613, loss-lb:0.0353, loss-ulb:0.0525, weight:0.50, high-r:0.98, lr:0.0077
[12:24:47.037] iteration:3779  t-loss:0.0416, loss-lb:0.0375, loss-ulb:0.0083, weight:0.50, high-r:0.97, lr:0.0077
[12:24:48.816] iteration:3780  t-loss:0.0634, loss-lb:0.0170, loss-ulb:0.0937, weight:0.50, high-r:0.98, lr:0.0077
[12:24:50.589] iteration:3781  t-loss:0.1471, loss-lb:0.1313, loss-ulb:0.0320, weight:0.50, high-r:0.98, lr:0.0077
[12:24:52.368] iteration:3782  t-loss:0.0284, loss-lb:0.0183, loss-ulb:0.0204, weight:0.50, high-r:0.98, lr:0.0077
[12:24:54.145] iteration:3783  t-loss:0.0308, loss-lb:0.0261, loss-ulb:0.0095, weight:0.50, high-r:0.98, lr:0.0077
[12:24:55.922] iteration:3784  t-loss:0.0666, loss-lb:0.0347, loss-ulb:0.0645, weight:0.50, high-r:0.97, lr:0.0077
[12:24:57.696] iteration:3785  t-loss:0.0296, loss-lb:0.0225, loss-ulb:0.0144, weight:0.50, high-r:0.98, lr:0.0077
[12:24:59.469] iteration:3786  t-loss:0.0664, loss-lb:0.0519, loss-ulb:0.0292, weight:0.50, high-r:0.98, lr:0.0077
[12:25:01.243] iteration:3787  t-loss:0.0404, loss-lb:0.0198, loss-ulb:0.0417, weight:0.50, high-r:0.98, lr:0.0077
[12:25:03.022] iteration:3788  t-loss:0.0540, loss-lb:0.0208, loss-ulb:0.0672, weight:0.50, high-r:0.97, lr:0.0077
[12:25:04.795] iteration:3789  t-loss:0.0410, loss-lb:0.0189, loss-ulb:0.0446, weight:0.50, high-r:0.97, lr:0.0077
[12:25:06.572] iteration:3790  t-loss:0.0812, loss-lb:0.0188, loss-ulb:0.1260, weight:0.50, high-r:0.95, lr:0.0077
[12:25:08.346] iteration:3791  t-loss:0.0718, loss-lb:0.0224, loss-ulb:0.0997, weight:0.50, high-r:0.93, lr:0.0077
[12:25:10.122] iteration:3792  t-loss:0.0632, loss-lb:0.0214, loss-ulb:0.0844, weight:0.50, high-r:0.98, lr:0.0077
[12:25:11.896] iteration:3793  t-loss:0.0358, loss-lb:0.0179, loss-ulb:0.0361, weight:0.50, high-r:0.98, lr:0.0077
[12:25:13.671] iteration:3794  t-loss:0.0661, loss-lb:0.0480, loss-ulb:0.0365, weight:0.50, high-r:0.97, lr:0.0077
[12:25:15.451] iteration:3795  t-loss:0.0613, loss-lb:0.0240, loss-ulb:0.0754, weight:0.50, high-r:0.97, lr:0.0077
