[12:28:13.372] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 2.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v24',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 3,
 'labeled_bs': 2,
 'labeled_num': 16,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 1000,
 'test_interval_iter': 200,
 'workers': 4}
[12:28:20.207] 32 iterations per epoch
[12:28:22.597] iteration:1  t-loss:0.5867, loss-lb:0.5867, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[14:29:23.333] iteration:3864  t-loss:0.0887, loss-lb:0.0533, loss-ulb:0.0357, weight:0.99, high-r:0.97, lr:0.0076
[14:29:24.523] iteration:3865  t-loss:0.0746, loss-lb:0.0670, loss-ulb:0.0077, weight:0.99, high-r:0.98, lr:0.0076
[14:29:25.715] iteration:3866  t-loss:0.0703, loss-lb:0.0421, loss-ulb:0.0285, weight:0.99, high-r:0.97, lr:0.0076
[14:29:26.984] iteration:3867  t-loss:0.0949, loss-lb:0.0529, loss-ulb:0.0425, weight:0.99, high-r:0.95, lr:0.0076
[14:29:28.171] iteration:3868  t-loss:0.0746, loss-lb:0.0392, loss-ulb:0.0358, weight:0.99, high-r:0.97, lr:0.0076
[14:29:29.437] iteration:3869  t-loss:0.0682, loss-lb:0.0519, loss-ulb:0.0164, weight:0.99, high-r:0.96, lr:0.0076
[14:29:30.627] iteration:3870  t-loss:0.2674, loss-lb:0.0279, loss-ulb:0.2419, weight:0.99, high-r:0.96, lr:0.0076
[14:29:31.815] iteration:3871  t-loss:0.0714, loss-lb:0.0382, loss-ulb:0.0334, weight:0.99, high-r:0.98, lr:0.0076
[14:29:33.003] iteration:3872  t-loss:0.1451, loss-lb:0.0696, loss-ulb:0.0763, weight:0.99, high-r:0.96, lr:0.0076
[14:29:35.332] iteration:3873  t-loss:0.0657, loss-lb:0.0551, loss-ulb:0.0107, weight:0.99, high-r:0.97, lr:0.0076
[14:29:36.521] iteration:3874  t-loss:0.1411, loss-lb:0.0361, loss-ulb:0.1060, weight:0.99, high-r:0.97, lr:0.0076
[14:29:37.710] iteration:3875  t-loss:0.1309, loss-lb:0.0684, loss-ulb:0.0631, weight:0.99, high-r:0.97, lr:0.0076
[14:29:38.900] iteration:3876  t-loss:0.0598, loss-lb:0.0287, loss-ulb:0.0314, weight:0.99, high-r:0.98, lr:0.0076
[14:29:40.091] iteration:3877  t-loss:0.0713, loss-lb:0.0622, loss-ulb:0.0092, weight:0.99, high-r:0.98, lr:0.0076
[14:29:41.278] iteration:3878  t-loss:0.0739, loss-lb:0.0468, loss-ulb:0.0273, weight:0.99, high-r:0.97, lr:0.0076
[14:29:42.470] iteration:3879  t-loss:0.1123, loss-lb:0.0412, loss-ulb:0.0718, weight:0.99, high-r:0.97, lr:0.0076
[14:29:43.657] iteration:3880  t-loss:0.1357, loss-lb:0.0347, loss-ulb:0.1020, weight:0.99, high-r:0.97, lr:0.0076
[14:29:44.848] iteration:3881  t-loss:0.0950, loss-lb:0.0465, loss-ulb:0.0490, weight:0.99, high-r:0.97, lr:0.0076
[14:29:46.036] iteration:3882  t-loss:0.0968, loss-lb:0.0467, loss-ulb:0.0506, weight:0.99, high-r:0.98, lr:0.0076
[14:29:47.224] iteration:3883  t-loss:0.1021, loss-lb:0.0406, loss-ulb:0.0622, weight:0.99, high-r:0.97, lr:0.0076
[14:29:48.410] iteration:3884  t-loss:0.0497, loss-lb:0.0294, loss-ulb:0.0205, weight:0.99, high-r:0.97, lr:0.0076
[14:29:49.620] iteration:3885  t-loss:0.0564, loss-lb:0.0425, loss-ulb:0.0140, weight:0.99, high-r:0.97, lr:0.0076
[14:29:50.808] iteration:3886  t-loss:0.1304, loss-lb:0.0605, loss-ulb:0.0706, weight:0.99, high-r:0.98, lr:0.0076
[14:29:51.996] iteration:3887  t-loss:0.0492, loss-lb:0.0378, loss-ulb:0.0115, weight:0.99, high-r:0.97, lr:0.0076
[14:29:53.183] iteration:3888  t-loss:0.0643, loss-lb:0.0356, loss-ulb:0.0290, weight:0.99, high-r:0.97, lr:0.0076
[14:29:54.373] iteration:3889  t-loss:0.0655, loss-lb:0.0504, loss-ulb:0.0152, weight:0.99, high-r:0.97, lr:0.0076
[14:29:55.585] iteration:3890  t-loss:0.0841, loss-lb:0.0699, loss-ulb:0.0144, weight:0.99, high-r:0.97, lr:0.0076
[14:29:56.775] iteration:3891  t-loss:0.0417, loss-lb:0.0332, loss-ulb:0.0085, weight:0.99, high-r:0.97, lr:0.0076
[14:29:57.963] iteration:3892  t-loss:0.1108, loss-lb:0.0338, loss-ulb:0.0778, weight:0.99, high-r:0.97, lr:0.0076
[14:29:59.155] iteration:3893  t-loss:0.0559, loss-lb:0.0399, loss-ulb:0.0162, weight:0.99, high-r:0.98, lr:0.0076
[14:30:00.346] iteration:3894  t-loss:0.0485, loss-lb:0.0296, loss-ulb:0.0190, weight:0.99, high-r:0.98, lr:0.0076
[14:30:01.533] iteration:3895  t-loss:0.0721, loss-lb:0.0596, loss-ulb:0.0126, weight:0.99, high-r:0.97, lr:0.0076
[14:30:02.729] iteration:3896  t-loss:0.1245, loss-lb:0.0292, loss-ulb:0.0963, weight:0.99, high-r:0.98, lr:0.0076
[14:30:03.919] iteration:3897  t-loss:0.0697, loss-lb:0.0495, loss-ulb:0.0204, weight:0.99, high-r:0.97, lr:0.0076
[14:30:05.113] iteration:3898  t-loss:0.1029, loss-lb:0.0504, loss-ulb:0.0530, weight:0.99, high-r:0.97, lr:0.0076
[14:30:06.304] iteration:3899  t-loss:0.0570, loss-lb:0.0425, loss-ulb:0.0147, weight:0.99, high-r:0.96, lr:0.0076
[14:30:07.490] iteration:3900  t-loss:0.0898, loss-lb:0.0331, loss-ulb:0.0573, weight:0.99, high-r:0.96, lr:0.0076
[14:30:08.678] iteration:3901  t-loss:0.0492, loss-lb:0.0365, loss-ulb:0.0117, weight:1.08, high-r:0.97, lr:0.0076
[14:30:09.865] iteration:3902  t-loss:0.1076, loss-lb:0.0772, loss-ulb:0.0281, weight:1.08, high-r:0.97, lr:0.0076
[14:30:11.052] iteration:3903  t-loss:0.0711, loss-lb:0.0529, loss-ulb:0.0168, weight:1.08, high-r:0.97, lr:0.0076
[14:30:12.241] iteration:3904  t-loss:0.0537, loss-lb:0.0406, loss-ulb:0.0121, weight:1.08, high-r:0.96, lr:0.0076
[14:30:14.502] iteration:3905  t-loss:0.1181, loss-lb:0.0642, loss-ulb:0.0497, weight:1.08, high-r:0.98, lr:0.0076
[14:30:15.706] iteration:3906  t-loss:0.0478, loss-lb:0.0280, loss-ulb:0.0183, weight:1.08, high-r:0.97, lr:0.0076
[14:30:16.897] iteration:3907  t-loss:0.1182, loss-lb:0.0486, loss-ulb:0.0642, weight:1.08, high-r:0.98, lr:0.0076
[14:30:18.088] iteration:3908  t-loss:0.0850, loss-lb:0.0295, loss-ulb:0.0512, weight:1.08, high-r:0.98, lr:0.0076
[14:30:19.279] iteration:3909  t-loss:0.0909, loss-lb:0.0435, loss-ulb:0.0437, weight:1.08, high-r:0.98, lr:0.0076
[14:30:20.473] iteration:3910  t-loss:0.0728, loss-lb:0.0358, loss-ulb:0.0341, weight:1.08, high-r:0.97, lr:0.0076
[14:30:21.661] iteration:3911  t-loss:0.0472, loss-lb:0.0340, loss-ulb:0.0122, weight:1.08, high-r:0.96, lr:0.0076
[14:30:22.852] iteration:3912  t-loss:0.2772, loss-lb:0.0548, loss-ulb:0.2052, weight:1.08, high-r:0.97, lr:0.0076
[14:30:24.041] iteration:3913  t-loss:0.0596, loss-lb:0.0509, loss-ulb:0.0080, weight:1.08, high-r:0.97, lr:0.0076
[14:30:25.231] iteration:3914  t-loss:0.1464, loss-lb:0.0478, loss-ulb:0.0910, weight:1.08, high-r:0.99, lr:0.0076
[14:30:26.423] iteration:3915  t-loss:0.0509, loss-lb:0.0409, loss-ulb:0.0091, weight:1.08, high-r:0.97, lr:0.0076
[14:30:27.614] iteration:3916  t-loss:0.0444, loss-lb:0.0348, loss-ulb:0.0089, weight:1.08, high-r:0.98, lr:0.0076
[14:30:28.802] iteration:3917  t-loss:0.0983, loss-lb:0.0342, loss-ulb:0.0592, weight:1.08, high-r:0.98, lr:0.0076
[14:30:30.048] iteration:3918  t-loss:0.0479, loss-lb:0.0361, loss-ulb:0.0108, weight:1.08, high-r:0.98, lr:0.0076
[14:30:31.237] iteration:3919  t-loss:0.0447, loss-lb:0.0308, loss-ulb:0.0128, weight:1.08, high-r:0.97, lr:0.0076
[14:30:32.425] iteration:3920  t-loss:0.1068, loss-lb:0.0427, loss-ulb:0.0591, weight:1.08, high-r:0.98, lr:0.0076
[14:30:33.614] iteration:3921  t-loss:0.1437, loss-lb:0.0505, loss-ulb:0.0860, weight:1.08, high-r:0.97, lr:0.0076
[14:30:34.800] iteration:3922  t-loss:0.0819, loss-lb:0.0469, loss-ulb:0.0323, weight:1.08, high-r:0.97, lr:0.0076
[14:30:35.990] iteration:3923  t-loss:0.0980, loss-lb:0.0309, loss-ulb:0.0618, weight:1.08, high-r:0.97, lr:0.0076
[14:30:37.178] iteration:3924  t-loss:0.0810, loss-lb:0.0444, loss-ulb:0.0338, weight:1.08, high-r:0.97, lr:0.0076
[14:30:38.398] iteration:3925  t-loss:0.0986, loss-lb:0.0317, loss-ulb:0.0616, weight:1.08, high-r:0.97, lr:0.0076
[14:30:39.591] iteration:3926  t-loss:0.0853, loss-lb:0.0721, loss-ulb:0.0122, weight:1.08, high-r:0.98, lr:0.0076
[14:30:40.780] iteration:3927  t-loss:0.1448, loss-lb:0.0429, loss-ulb:0.0940, weight:1.08, high-r:0.97, lr:0.0076
[14:30:41.969] iteration:3928  t-loss:0.0803, loss-lb:0.0508, loss-ulb:0.0272, weight:1.08, high-r:0.98, lr:0.0076
[14:30:43.160] iteration:3929  t-loss:0.0564, loss-lb:0.0324, loss-ulb:0.0222, weight:1.08, high-r:0.97, lr:0.0076
[14:30:44.349] iteration:3930  t-loss:0.1488, loss-lb:0.0534, loss-ulb:0.0880, weight:1.08, high-r:0.97, lr:0.0076
[14:30:45.542] iteration:3931  t-loss:0.0584, loss-lb:0.0352, loss-ulb:0.0214, weight:1.08, high-r:0.97, lr:0.0076
[14:30:46.731] iteration:3932  t-loss:0.1861, loss-lb:0.0432, loss-ulb:0.1318, weight:1.08, high-r:0.98, lr:0.0076
[14:30:47.917] iteration:3933  t-loss:0.1138, loss-lb:0.0454, loss-ulb:0.0631, weight:1.08, high-r:0.97, lr:0.0076
[14:30:49.107] iteration:3934  t-loss:0.0542, loss-lb:0.0397, loss-ulb:0.0134, weight:1.08, high-r:0.97, lr:0.0076
[14:30:50.294] iteration:3935  t-loss:0.1354, loss-lb:0.0528, loss-ulb:0.0762, weight:1.08, high-r:0.98, lr:0.0076
[14:30:51.483] iteration:3936  t-loss:0.0935, loss-lb:0.0425, loss-ulb:0.0470, weight:1.08, high-r:0.98, lr:0.0076
[14:30:53.706] iteration:3937  t-loss:0.0852, loss-lb:0.0699, loss-ulb:0.0141, weight:1.08, high-r:0.97, lr:0.0076
[14:30:54.895] iteration:3938  t-loss:0.0570, loss-lb:0.0347, loss-ulb:0.0205, weight:1.08, high-r:0.98, lr:0.0076
[14:30:56.083] iteration:3939  t-loss:0.0602, loss-lb:0.0452, loss-ulb:0.0139, weight:1.08, high-r:0.96, lr:0.0076
[14:30:57.274] iteration:3940  t-loss:0.0580, loss-lb:0.0297, loss-ulb:0.0261, weight:1.08, high-r:0.97, lr:0.0076
[14:30:58.464] iteration:3941  t-loss:0.1342, loss-lb:0.0422, loss-ulb:0.0849, weight:1.08, high-r:0.98, lr:0.0076
[14:30:59.656] iteration:3942  t-loss:0.1603, loss-lb:0.0628, loss-ulb:0.0900, weight:1.08, high-r:0.98, lr:0.0076
[14:31:00.847] iteration:3943  t-loss:0.0444, loss-lb:0.0337, loss-ulb:0.0098, weight:1.08, high-r:0.98, lr:0.0076
[14:31:02.037] iteration:3944  t-loss:0.0601, loss-lb:0.0418, loss-ulb:0.0169, weight:1.08, high-r:0.97, lr:0.0076
[14:31:03.225] iteration:3945  t-loss:0.0593, loss-lb:0.0349, loss-ulb:0.0225, weight:1.08, high-r:0.98, lr:0.0076
[14:31:04.414] iteration:3946  t-loss:0.1911, loss-lb:0.0316, loss-ulb:0.1471, weight:1.08, high-r:0.98, lr:0.0076
[14:31:05.602] iteration:3947  t-loss:0.1055, loss-lb:0.0378, loss-ulb:0.0625, weight:1.08, high-r:0.97, lr:0.0076
[14:31:06.791] iteration:3948  t-loss:0.2092, loss-lb:0.0413, loss-ulb:0.1549, weight:1.08, high-r:0.97, lr:0.0076
[14:31:07.981] iteration:3949  t-loss:0.1748, loss-lb:0.0554, loss-ulb:0.1101, weight:1.08, high-r:0.97, lr:0.0076
[14:31:09.169] iteration:3950  t-loss:0.5187, loss-lb:0.1411, loss-ulb:0.3483, weight:1.08, high-r:0.97, lr:0.0076
[14:31:10.353] iteration:3951  t-loss:0.1508, loss-lb:0.0536, loss-ulb:0.0897, weight:1.08, high-r:0.97, lr:0.0076
[14:31:11.541] iteration:3952  t-loss:0.1706, loss-lb:0.0549, loss-ulb:0.1067, weight:1.08, high-r:0.97, lr:0.0076
[14:31:12.728] iteration:3953  t-loss:0.1098, loss-lb:0.0522, loss-ulb:0.0532, weight:1.08, high-r:0.97, lr:0.0076
[14:31:13.916] iteration:3954  t-loss:0.1105, loss-lb:0.0487, loss-ulb:0.0570, weight:1.08, high-r:0.97, lr:0.0076
[14:31:15.104] iteration:3955  t-loss:0.1346, loss-lb:0.0576, loss-ulb:0.0710, weight:1.08, high-r:0.98, lr:0.0076
[14:31:16.292] iteration:3956  t-loss:0.0822, loss-lb:0.0691, loss-ulb:0.0121, weight:1.08, high-r:0.97, lr:0.0076
[14:31:17.480] iteration:3957  t-loss:0.0798, loss-lb:0.0602, loss-ulb:0.0181, weight:1.08, high-r:0.98, lr:0.0076
[14:31:18.666] iteration:3958  t-loss:0.1116, loss-lb:0.0377, loss-ulb:0.0682, weight:1.08, high-r:0.98, lr:0.0076
[14:31:19.860] iteration:3959  t-loss:0.1745, loss-lb:0.0722, loss-ulb:0.0944, weight:1.08, high-r:0.98, lr:0.0076
[14:31:21.049] iteration:3960  t-loss:0.0790, loss-lb:0.0551, loss-ulb:0.0220, weight:1.08, high-r:0.97, lr:0.0076
[14:31:22.238] iteration:3961  t-loss:0.1528, loss-lb:0.0777, loss-ulb:0.0693, weight:1.08, high-r:0.97, lr:0.0076
[14:31:23.429] iteration:3962  t-loss:0.1302, loss-lb:0.1012, loss-ulb:0.0267, weight:1.08, high-r:0.97, lr:0.0076
[14:31:24.616] iteration:3963  t-loss:0.0691, loss-lb:0.0578, loss-ulb:0.0104, weight:1.08, high-r:0.98, lr:0.0076
[14:31:25.802] iteration:3964  t-loss:0.1984, loss-lb:0.0389, loss-ulb:0.1472, weight:1.08, high-r:0.97, lr:0.0076
[14:31:26.992] iteration:3965  t-loss:0.1109, loss-lb:0.0447, loss-ulb:0.0611, weight:1.08, high-r:0.98, lr:0.0076
[14:31:28.183] iteration:3966  t-loss:0.1842, loss-lb:0.0316, loss-ulb:0.1407, weight:1.08, high-r:0.97, lr:0.0076
[14:31:29.372] iteration:3967  t-loss:0.0739, loss-lb:0.0493, loss-ulb:0.0226, weight:1.08, high-r:0.98, lr:0.0076
[14:31:30.564] iteration:3968  t-loss:0.1267, loss-lb:0.0480, loss-ulb:0.0725, weight:1.08, high-r:0.97, lr:0.0076
[14:31:32.900] iteration:3969  t-loss:0.1252, loss-lb:0.0516, loss-ulb:0.0679, weight:1.08, high-r:0.97, lr:0.0076
[14:31:34.091] iteration:3970  t-loss:0.0795, loss-lb:0.0664, loss-ulb:0.0121, weight:1.08, high-r:0.97, lr:0.0076
[14:31:35.280] iteration:3971  t-loss:0.0540, loss-lb:0.0281, loss-ulb:0.0239, weight:1.08, high-r:0.98, lr:0.0076
[14:31:36.470] iteration:3972  t-loss:0.0929, loss-lb:0.0284, loss-ulb:0.0595, weight:1.08, high-r:0.98, lr:0.0076
[14:31:37.657] iteration:3973  t-loss:0.1247, loss-lb:0.0421, loss-ulb:0.0762, weight:1.08, high-r:0.98, lr:0.0076
[14:31:38.847] iteration:3974  t-loss:0.0740, loss-lb:0.0587, loss-ulb:0.0141, weight:1.08, high-r:0.97, lr:0.0076
[14:31:40.038] iteration:3975  t-loss:0.0616, loss-lb:0.0447, loss-ulb:0.0156, weight:1.08, high-r:0.97, lr:0.0076
[14:31:41.226] iteration:3976  t-loss:0.1074, loss-lb:0.0490, loss-ulb:0.0540, weight:1.08, high-r:0.96, lr:0.0076
[14:31:42.415] iteration:3977  t-loss:0.1999, loss-lb:0.0695, loss-ulb:0.1203, weight:1.08, high-r:0.97, lr:0.0076
[14:31:43.605] iteration:3978  t-loss:0.0942, loss-lb:0.0720, loss-ulb:0.0205, weight:1.08, high-r:0.98, lr:0.0076
[14:31:44.795] iteration:3979  t-loss:0.0890, loss-lb:0.0348, loss-ulb:0.0500, weight:1.08, high-r:0.98, lr:0.0076
[14:31:45.982] iteration:3980  t-loss:0.1129, loss-lb:0.0721, loss-ulb:0.0376, weight:1.08, high-r:0.97, lr:0.0076
[14:31:47.169] iteration:3981  t-loss:0.0898, loss-lb:0.0352, loss-ulb:0.0504, weight:1.08, high-r:0.97, lr:0.0076
[14:31:48.357] iteration:3982  t-loss:0.0798, loss-lb:0.0463, loss-ulb:0.0309, weight:1.08, high-r:0.98, lr:0.0076
[14:31:49.548] iteration:3983  t-loss:0.1339, loss-lb:0.0355, loss-ulb:0.0908, weight:1.08, high-r:0.96, lr:0.0076
[14:31:50.734] iteration:3984  t-loss:0.0985, loss-lb:0.0416, loss-ulb:0.0524, weight:1.08, high-r:0.98, lr:0.0076
[14:31:51.924] iteration:3985  t-loss:0.0913, loss-lb:0.0455, loss-ulb:0.0423, weight:1.08, high-r:0.97, lr:0.0076
[14:31:53.111] iteration:3986  t-loss:0.0561, loss-lb:0.0321, loss-ulb:0.0222, weight:1.08, high-r:0.98, lr:0.0076
[14:31:54.299] iteration:3987  t-loss:0.0921, loss-lb:0.0574, loss-ulb:0.0321, weight:1.08, high-r:0.98, lr:0.0076
[14:31:55.484] iteration:3988  t-loss:0.0808, loss-lb:0.0593, loss-ulb:0.0199, weight:1.08, high-r:0.97, lr:0.0076
[14:31:56.670] iteration:3989  t-loss:0.1085, loss-lb:0.0418, loss-ulb:0.0615, weight:1.08, high-r:0.98, lr:0.0076
[14:31:57.857] iteration:3990  t-loss:0.2104, loss-lb:0.0478, loss-ulb:0.1499, weight:1.08, high-r:0.96, lr:0.0076
[14:31:59.042] iteration:3991  t-loss:0.0749, loss-lb:0.0353, loss-ulb:0.0366, weight:1.08, high-r:0.97, lr:0.0076
[14:32:00.229] iteration:3992  t-loss:0.0779, loss-lb:0.0309, loss-ulb:0.0433, weight:1.08, high-r:0.98, lr:0.0076
[14:32:01.416] iteration:3993  t-loss:0.1926, loss-lb:0.0790, loss-ulb:0.1048, weight:1.08, high-r:0.97, lr:0.0076
[14:32:02.607] iteration:3994  t-loss:0.3189, loss-lb:0.0327, loss-ulb:0.2641, weight:1.08, high-r:0.98, lr:0.0076
[14:32:03.794] iteration:3995  t-loss:0.0990, loss-lb:0.0502, loss-ulb:0.0450, weight:1.08, high-r:0.98, lr:0.0076
[14:32:04.982] iteration:3996  t-loss:0.0705, loss-lb:0.0397, loss-ulb:0.0283, weight:1.08, high-r:0.98, lr:0.0076
[14:32:06.190] iteration:3997  t-loss:0.0582, loss-lb:0.0393, loss-ulb:0.0174, weight:1.08, high-r:0.98, lr:0.0076
[14:32:07.378] iteration:3998  t-loss:0.0530, loss-lb:0.0353, loss-ulb:0.0163, weight:1.08, high-r:0.98, lr:0.0076
[14:32:08.568] iteration:3999  t-loss:0.1230, loss-lb:0.0788, loss-ulb:0.0408, weight:1.08, high-r:0.98, lr:0.0076
[14:32:09.756] iteration:4000  t-loss:0.0468, loss-lb:0.0371, loss-ulb:0.0090, weight:1.08, high-r:0.98, lr:0.0076
[14:34:20.549] iteration 4000 : dice_score: 0.902107 best_dice: 0.902400
[14:34:20.549]  <<Test>> - Iter:4000  - Dice-S/T:88.75/90.21, Best-S:89.54, Best-T:90.24
[14:34:22.893] iteration:4001  t-loss:0.1213, loss-lb:0.0292, loss-ulb:0.0850, weight:1.08, high-r:0.98, lr:0.0076
[14:34:24.083] iteration:4002  t-loss:0.0677, loss-lb:0.0292, loss-ulb:0.0355, weight:1.08, high-r:0.97, lr:0.0076
[14:34:25.270] iteration:4003  t-loss:0.1706, loss-lb:0.0613, loss-ulb:0.1009, weight:1.08, high-r:0.96, lr:0.0076
[14:34:26.461] iteration:4004  t-loss:0.0768, loss-lb:0.0519, loss-ulb:0.0229, weight:1.08, high-r:0.97, lr:0.0076
[14:34:27.651] iteration:4005  t-loss:0.0746, loss-lb:0.0372, loss-ulb:0.0345, weight:1.08, high-r:0.98, lr:0.0076
[14:34:28.839] iteration:4006  t-loss:0.1981, loss-lb:0.0856, loss-ulb:0.1038, weight:1.08, high-r:0.97, lr:0.0076
[14:34:30.030] iteration:4007  t-loss:0.1072, loss-lb:0.0458, loss-ulb:0.0566, weight:1.08, high-r:0.98, lr:0.0076
[14:34:31.218] iteration:4008  t-loss:0.1436, loss-lb:0.0446, loss-ulb:0.0913, weight:1.08, high-r:0.98, lr:0.0076
[14:34:32.407] iteration:4009  t-loss:0.1074, loss-lb:0.0533, loss-ulb:0.0499, weight:1.08, high-r:0.98, lr:0.0076
[14:34:33.597] iteration:4010  t-loss:0.2624, loss-lb:0.0558, loss-ulb:0.1906, weight:1.08, high-r:0.96, lr:0.0076
[14:34:34.787] iteration:4011  t-loss:0.1411, loss-lb:0.0628, loss-ulb:0.0722, weight:1.08, high-r:0.98, lr:0.0076
[14:34:35.975] iteration:4012  t-loss:0.1384, loss-lb:0.0441, loss-ulb:0.0870, weight:1.08, high-r:0.96, lr:0.0076
[14:34:37.165] iteration:4013  t-loss:0.0767, loss-lb:0.0655, loss-ulb:0.0103, weight:1.08, high-r:0.98, lr:0.0076
[14:34:38.355] iteration:4014  t-loss:0.0572, loss-lb:0.0398, loss-ulb:0.0161, weight:1.08, high-r:0.97, lr:0.0076
[14:34:39.545] iteration:4015  t-loss:0.0649, loss-lb:0.0406, loss-ulb:0.0224, weight:1.08, high-r:0.98, lr:0.0076
[14:34:40.734] iteration:4016  t-loss:0.4292, loss-lb:0.0335, loss-ulb:0.3651, weight:1.08, high-r:0.98, lr:0.0076
[14:34:41.920] iteration:4017  t-loss:0.1915, loss-lb:0.0289, loss-ulb:0.1500, weight:1.08, high-r:0.97, lr:0.0076
[14:34:43.108] iteration:4018  t-loss:0.0478, loss-lb:0.0376, loss-ulb:0.0094, weight:1.08, high-r:0.98, lr:0.0076
[14:34:44.297] iteration:4019  t-loss:0.0696, loss-lb:0.0433, loss-ulb:0.0242, weight:1.08, high-r:0.97, lr:0.0076
[14:34:45.485] iteration:4020  t-loss:0.0792, loss-lb:0.0527, loss-ulb:0.0245, weight:1.08, high-r:0.98, lr:0.0076
[14:34:46.674] iteration:4021  t-loss:0.1079, loss-lb:0.0866, loss-ulb:0.0197, weight:1.08, high-r:0.97, lr:0.0076
[14:34:47.862] iteration:4022  t-loss:0.1116, loss-lb:0.0394, loss-ulb:0.0665, weight:1.08, high-r:0.98, lr:0.0076
[14:34:49.049] iteration:4023  t-loss:0.1066, loss-lb:0.0635, loss-ulb:0.0398, weight:1.08, high-r:0.97, lr:0.0076
[14:34:50.237] iteration:4024  t-loss:0.1554, loss-lb:0.0521, loss-ulb:0.0953, weight:1.08, high-r:0.98, lr:0.0076
[14:34:51.428] iteration:4025  t-loss:0.0606, loss-lb:0.0399, loss-ulb:0.0192, weight:1.08, high-r:0.98, lr:0.0075
[14:34:52.618] iteration:4026  t-loss:0.0750, loss-lb:0.0553, loss-ulb:0.0182, weight:1.08, high-r:0.97, lr:0.0075
[14:34:53.807] iteration:4027  t-loss:0.1120, loss-lb:0.0507, loss-ulb:0.0566, weight:1.08, high-r:0.97, lr:0.0075
[14:34:55.076] iteration:4028  t-loss:0.0985, loss-lb:0.0403, loss-ulb:0.0537, weight:1.08, high-r:0.98, lr:0.0075
[14:34:56.262] iteration:4029  t-loss:0.1203, loss-lb:0.0580, loss-ulb:0.0575, weight:1.08, high-r:0.97, lr:0.0075
[14:34:57.447] iteration:4030  t-loss:0.1098, loss-lb:0.0329, loss-ulb:0.0710, weight:1.08, high-r:0.98, lr:0.0075
[14:34:58.636] iteration:4031  t-loss:0.1202, loss-lb:0.0546, loss-ulb:0.0605, weight:1.08, high-r:0.98, lr:0.0075
[14:34:59.824] iteration:4032  t-loss:0.1981, loss-lb:0.0384, loss-ulb:0.1474, weight:1.08, high-r:0.97, lr:0.0075
[14:35:02.027] iteration:4033  t-loss:0.1481, loss-lb:0.0632, loss-ulb:0.0784, weight:1.08, high-r:0.97, lr:0.0075
[14:35:03.218] iteration:4034  t-loss:0.1751, loss-lb:0.0617, loss-ulb:0.1047, weight:1.08, high-r:0.96, lr:0.0075
[14:35:04.407] iteration:4035  t-loss:0.0640, loss-lb:0.0421, loss-ulb:0.0202, weight:1.08, high-r:0.97, lr:0.0075
[14:35:05.595] iteration:4036  t-loss:0.0577, loss-lb:0.0436, loss-ulb:0.0130, weight:1.08, high-r:0.98, lr:0.0075
[14:35:06.783] iteration:4037  t-loss:0.0530, loss-lb:0.0400, loss-ulb:0.0120, weight:1.08, high-r:0.97, lr:0.0075
[14:35:07.972] iteration:4038  t-loss:0.1065, loss-lb:0.0576, loss-ulb:0.0451, weight:1.08, high-r:0.97, lr:0.0075
[14:35:09.159] iteration:4039  t-loss:0.1276, loss-lb:0.0596, loss-ulb:0.0627, weight:1.08, high-r:0.98, lr:0.0075
[14:35:10.350] iteration:4040  t-loss:0.1561, loss-lb:0.0518, loss-ulb:0.0962, weight:1.08, high-r:0.97, lr:0.0075
[14:35:11.541] iteration:4041  t-loss:0.1177, loss-lb:0.0607, loss-ulb:0.0526, weight:1.08, high-r:0.98, lr:0.0075
[14:35:12.730] iteration:4042  t-loss:0.0774, loss-lb:0.0349, loss-ulb:0.0392, weight:1.08, high-r:0.98, lr:0.0075
[14:35:13.920] iteration:4043  t-loss:0.0846, loss-lb:0.0459, loss-ulb:0.0357, weight:1.08, high-r:0.97, lr:0.0075
[14:35:15.109] iteration:4044  t-loss:0.1125, loss-lb:0.0406, loss-ulb:0.0663, weight:1.08, high-r:0.98, lr:0.0075
[14:35:16.296] iteration:4045  t-loss:0.0562, loss-lb:0.0342, loss-ulb:0.0203, weight:1.08, high-r:0.97, lr:0.0075
[14:35:17.483] iteration:4046  t-loss:0.0573, loss-lb:0.0352, loss-ulb:0.0204, weight:1.08, high-r:0.98, lr:0.0075
[14:35:18.667] iteration:4047  t-loss:0.0701, loss-lb:0.0367, loss-ulb:0.0309, weight:1.08, high-r:0.97, lr:0.0075
