[09:40:15.526] {'add_noise_prob': 1.0,
 'base_lr': 0.01,
 'batch_size': 4,
 'cfg': 'config_3d_complete.yml',
 'conf_threshold': 0.8,
 'consistency': 1.0,
 'consistency_rampup': 40,
 'cutmix_prob': 1.0,
 'deterministic': 1,
 'ema_decay': 0.99,
 'exp': 'LA_leave/v12',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': False,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'ce',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 3,
 'labeled_bs': 2,
 'labeled_num': 8,
 'max_iterations': 15000,
 'max_samples': 80,
 'model': 'vnet',
 'num_classes': 2,
 'patch_size': [112, 112, 80],
 'poly': True,
 'res_path': './results/LA',
 'root_path': '../mics_data/LA',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200,
 'workers': 4}
[09:40:22.646] 36 iterations per epoch
[09:40:26.475] iteration:1  t-loss:0.6462, loss-lb:0.6462, loss-ulb:0.0000, weight:0.01, high-r:0.00, lr:0.0100
[11:12:26.310] iteration:2096  t-loss:0.0419, loss-lb:0.0259, loss-ulb:0.1564, weight:0.10, high-r:0.96, lr:0.0087
[11:12:28.001] iteration:2097  t-loss:0.0427, loss-lb:0.0353, loss-ulb:0.0720, weight:0.10, high-r:0.93, lr:0.0087
[11:12:29.626] iteration:2098  t-loss:0.0295, loss-lb:0.0289, loss-ulb:0.0057, weight:0.10, high-r:0.97, lr:0.0087
[11:12:31.314] iteration:2099  t-loss:0.0965, loss-lb:0.0879, loss-ulb:0.0832, weight:0.10, high-r:0.94, lr:0.0087
[11:12:33.008] iteration:2100  t-loss:0.0417, loss-lb:0.0337, loss-ulb:0.0780, weight:0.10, high-r:0.95, lr:0.0087
[11:12:34.631] iteration:2101  t-loss:0.0290, loss-lb:0.0260, loss-ulb:0.0250, weight:0.12, high-r:0.96, lr:0.0087
[11:12:36.314] iteration:2102  t-loss:0.0366, loss-lb:0.0279, loss-ulb:0.0714, weight:0.12, high-r:0.96, lr:0.0087
[11:12:38.003] iteration:2103  t-loss:0.0337, loss-lb:0.0320, loss-ulb:0.0140, weight:0.12, high-r:0.95, lr:0.0087
[11:12:39.693] iteration:2104  t-loss:0.1208, loss-lb:0.1073, loss-ulb:0.1122, weight:0.12, high-r:0.95, lr:0.0087
[11:12:41.282] iteration:2105  t-loss:0.0281, loss-lb:0.0203, loss-ulb:0.0646, weight:0.12, high-r:0.95, lr:0.0087
[11:12:42.968] iteration:2106  t-loss:0.0595, loss-lb:0.0275, loss-ulb:0.2645, weight:0.12, high-r:0.97, lr:0.0087
[11:12:44.660] iteration:2107  t-loss:0.0680, loss-lb:0.0275, loss-ulb:0.3352, weight:0.12, high-r:0.96, lr:0.0087
[11:12:46.272] iteration:2108  t-loss:0.0358, loss-lb:0.0244, loss-ulb:0.0944, weight:0.12, high-r:0.94, lr:0.0087
[11:12:47.801] iteration:2109  t-loss:0.0489, loss-lb:0.0408, loss-ulb:0.0670, weight:0.12, high-r:0.95, lr:0.0087
[11:12:49.587] iteration:2110  t-loss:0.0372, loss-lb:0.0331, loss-ulb:0.0338, weight:0.12, high-r:0.98, lr:0.0087
[11:12:51.370] iteration:2111  t-loss:0.0257, loss-lb:0.0238, loss-ulb:0.0154, weight:0.12, high-r:0.95, lr:0.0087
[11:12:53.155] iteration:2112  t-loss:0.0370, loss-lb:0.0335, loss-ulb:0.0291, weight:0.12, high-r:0.92, lr:0.0087
[11:12:54.931] iteration:2113  t-loss:0.0353, loss-lb:0.0248, loss-ulb:0.0869, weight:0.12, high-r:0.96, lr:0.0087
[11:12:56.724] iteration:2114  t-loss:0.0305, loss-lb:0.0286, loss-ulb:0.0159, weight:0.12, high-r:0.92, lr:0.0087
[11:12:58.513] iteration:2115  t-loss:0.0434, loss-lb:0.0410, loss-ulb:0.0201, weight:0.12, high-r:0.97, lr:0.0087
[11:13:00.294] iteration:2116  t-loss:0.0305, loss-lb:0.0287, loss-ulb:0.0148, weight:0.12, high-r:0.97, lr:0.0087
[11:13:02.078] iteration:2117  t-loss:0.0427, loss-lb:0.0369, loss-ulb:0.0479, weight:0.12, high-r:0.98, lr:0.0087
[11:13:03.861] iteration:2118  t-loss:0.0363, loss-lb:0.0312, loss-ulb:0.0422, weight:0.12, high-r:0.95, lr:0.0087
[11:13:05.650] iteration:2119  t-loss:0.0282, loss-lb:0.0253, loss-ulb:0.0241, weight:0.12, high-r:0.96, lr:0.0087
[11:13:07.434] iteration:2120  t-loss:0.0411, loss-lb:0.0240, loss-ulb:0.1413, weight:0.12, high-r:0.97, lr:0.0087
[11:13:09.222] iteration:2121  t-loss:0.0263, loss-lb:0.0227, loss-ulb:0.0296, weight:0.12, high-r:0.96, lr:0.0087
[11:13:11.007] iteration:2122  t-loss:0.0901, loss-lb:0.0873, loss-ulb:0.0232, weight:0.12, high-r:0.95, lr:0.0087
[11:13:12.791] iteration:2123  t-loss:0.0299, loss-lb:0.0281, loss-ulb:0.0153, weight:0.12, high-r:0.96, lr:0.0087
[11:13:14.581] iteration:2124  t-loss:0.0995, loss-lb:0.0885, loss-ulb:0.0913, weight:0.12, high-r:0.95, lr:0.0087
[11:13:17.505] iteration:2125  t-loss:0.0450, loss-lb:0.0204, loss-ulb:0.2035, weight:0.12, high-r:0.95, lr:0.0087
[11:13:19.290] iteration:2126  t-loss:0.0792, loss-lb:0.0359, loss-ulb:0.3582, weight:0.12, high-r:0.92, lr:0.0087
[11:13:21.071] iteration:2127  t-loss:0.0402, loss-lb:0.0289, loss-ulb:0.0934, weight:0.12, high-r:0.97, lr:0.0087
[11:13:22.851] iteration:2128  t-loss:0.0318, loss-lb:0.0295, loss-ulb:0.0190, weight:0.12, high-r:0.97, lr:0.0087
[11:13:24.632] iteration:2129  t-loss:0.0515, loss-lb:0.0457, loss-ulb:0.0474, weight:0.12, high-r:0.97, lr:0.0087
[11:13:26.413] iteration:2130  t-loss:0.0453, loss-lb:0.0344, loss-ulb:0.0903, weight:0.12, high-r:0.96, lr:0.0087
[11:13:28.190] iteration:2131  t-loss:0.0472, loss-lb:0.0292, loss-ulb:0.1487, weight:0.12, high-r:0.94, lr:0.0087
[11:13:29.966] iteration:2132  t-loss:0.0369, loss-lb:0.0273, loss-ulb:0.0790, weight:0.12, high-r:0.95, lr:0.0087
[11:13:31.753] iteration:2133  t-loss:0.0390, loss-lb:0.0362, loss-ulb:0.0231, weight:0.12, high-r:0.96, lr:0.0087
[11:13:33.545] iteration:2134  t-loss:0.0335, loss-lb:0.0231, loss-ulb:0.0864, weight:0.12, high-r:0.95, lr:0.0087
[11:13:35.338] iteration:2135  t-loss:0.0634, loss-lb:0.0275, loss-ulb:0.2968, weight:0.12, high-r:0.96, lr:0.0087
[11:13:37.120] iteration:2136  t-loss:0.0418, loss-lb:0.0261, loss-ulb:0.1298, weight:0.12, high-r:0.96, lr:0.0087
[11:13:38.913] iteration:2137  t-loss:0.0376, loss-lb:0.0334, loss-ulb:0.0340, weight:0.12, high-r:0.94, lr:0.0087
[11:13:40.699] iteration:2138  t-loss:0.0275, loss-lb:0.0236, loss-ulb:0.0324, weight:0.12, high-r:0.96, lr:0.0087
[11:13:42.484] iteration:2139  t-loss:0.0405, loss-lb:0.0240, loss-ulb:0.1359, weight:0.12, high-r:0.96, lr:0.0087
[11:13:44.265] iteration:2140  t-loss:0.0341, loss-lb:0.0244, loss-ulb:0.0805, weight:0.12, high-r:0.95, lr:0.0087
[11:13:46.047] iteration:2141  t-loss:0.0257, loss-lb:0.0251, loss-ulb:0.0048, weight:0.12, high-r:0.97, lr:0.0087
[11:13:47.840] iteration:2142  t-loss:0.0462, loss-lb:0.0336, loss-ulb:0.1037, weight:0.12, high-r:0.97, lr:0.0087
[11:13:49.634] iteration:2143  t-loss:0.0384, loss-lb:0.0363, loss-ulb:0.0178, weight:0.12, high-r:0.96, lr:0.0087
[11:13:51.435] iteration:2144  t-loss:0.0290, loss-lb:0.0250, loss-ulb:0.0326, weight:0.12, high-r:0.94, lr:0.0087
[11:13:53.223] iteration:2145  t-loss:0.0321, loss-lb:0.0288, loss-ulb:0.0275, weight:0.12, high-r:0.97, lr:0.0087
[11:13:55.007] iteration:2146  t-loss:0.0335, loss-lb:0.0257, loss-ulb:0.0647, weight:0.12, high-r:0.96, lr:0.0087
[11:13:56.797] iteration:2147  t-loss:0.1167, loss-lb:0.1149, loss-ulb:0.0145, weight:0.12, high-r:0.97, lr:0.0087
[11:13:58.578] iteration:2148  t-loss:0.0503, loss-lb:0.0385, loss-ulb:0.0974, weight:0.12, high-r:0.97, lr:0.0087
[11:14:00.366] iteration:2149  t-loss:0.0488, loss-lb:0.0220, loss-ulb:0.2216, weight:0.12, high-r:0.93, lr:0.0087
[11:14:02.157] iteration:2150  t-loss:0.0325, loss-lb:0.0266, loss-ulb:0.0490, weight:0.12, high-r:0.96, lr:0.0087
[11:14:03.950] iteration:2151  t-loss:0.0422, loss-lb:0.0376, loss-ulb:0.0384, weight:0.12, high-r:0.96, lr:0.0087
[11:14:05.736] iteration:2152  t-loss:0.0280, loss-lb:0.0264, loss-ulb:0.0129, weight:0.12, high-r:0.97, lr:0.0087
[11:14:07.516] iteration:2153  t-loss:0.0341, loss-lb:0.0185, loss-ulb:0.1288, weight:0.12, high-r:0.96, lr:0.0087
[11:14:09.299] iteration:2154  t-loss:0.0583, loss-lb:0.0376, loss-ulb:0.1710, weight:0.12, high-r:0.89, lr:0.0087
[11:14:11.082] iteration:2155  t-loss:0.0323, loss-lb:0.0306, loss-ulb:0.0135, weight:0.12, high-r:0.97, lr:0.0087
[11:14:12.867] iteration:2156  t-loss:0.0530, loss-lb:0.0380, loss-ulb:0.1247, weight:0.12, high-r:0.97, lr:0.0087
[11:14:14.182] iteration:2157  t-loss:0.0358, loss-lb:0.0278, loss-ulb:0.0665, weight:0.12, high-r:0.98, lr:0.0087
[11:14:15.819] iteration:2158  t-loss:0.0300, loss-lb:0.0287, loss-ulb:0.0103, weight:0.12, high-r:0.97, lr:0.0087
[11:14:17.596] iteration:2159  t-loss:0.0330, loss-lb:0.0312, loss-ulb:0.0155, weight:0.12, high-r:0.97, lr:0.0087
[11:14:19.387] iteration:2160  t-loss:0.0296, loss-lb:0.0277, loss-ulb:0.0158, weight:0.12, high-r:0.94, lr:0.0087
[11:14:22.263] iteration:2161  t-loss:0.0609, loss-lb:0.0382, loss-ulb:0.1880, weight:0.12, high-r:0.95, lr:0.0087
[11:14:24.048] iteration:2162  t-loss:0.0471, loss-lb:0.0316, loss-ulb:0.1279, weight:0.12, high-r:0.96, lr:0.0087
[11:14:25.837] iteration:2163  t-loss:0.0584, loss-lb:0.0383, loss-ulb:0.1661, weight:0.12, high-r:0.95, lr:0.0087
[11:14:27.616] iteration:2164  t-loss:0.0331, loss-lb:0.0231, loss-ulb:0.0825, weight:0.12, high-r:0.96, lr:0.0087
[11:14:29.394] iteration:2165  t-loss:0.0821, loss-lb:0.0649, loss-ulb:0.1422, weight:0.12, high-r:0.97, lr:0.0087
[11:14:31.163] iteration:2166  t-loss:0.0546, loss-lb:0.0302, loss-ulb:0.2018, weight:0.12, high-r:0.93, lr:0.0087
[11:14:32.946] iteration:2167  t-loss:0.0324, loss-lb:0.0276, loss-ulb:0.0399, weight:0.12, high-r:0.93, lr:0.0087
[11:14:34.729] iteration:2168  t-loss:0.0299, loss-lb:0.0239, loss-ulb:0.0501, weight:0.12, high-r:0.96, lr:0.0087
[11:14:36.516] iteration:2169  t-loss:0.0443, loss-lb:0.0386, loss-ulb:0.0470, weight:0.12, high-r:0.98, lr:0.0087
[11:14:38.298] iteration:2170  t-loss:0.0480, loss-lb:0.0429, loss-ulb:0.0429, weight:0.12, high-r:0.93, lr:0.0087
[11:14:40.083] iteration:2171  t-loss:0.0528, loss-lb:0.0235, loss-ulb:0.2425, weight:0.12, high-r:0.96, lr:0.0087
[11:14:41.861] iteration:2172  t-loss:0.0403, loss-lb:0.0315, loss-ulb:0.0733, weight:0.12, high-r:0.95, lr:0.0087
[11:14:43.634] iteration:2173  t-loss:0.0449, loss-lb:0.0297, loss-ulb:0.1254, weight:0.12, high-r:0.97, lr:0.0087
[11:14:45.419] iteration:2174  t-loss:0.0298, loss-lb:0.0249, loss-ulb:0.0412, weight:0.12, high-r:0.96, lr:0.0087
[11:14:47.204] iteration:2175  t-loss:0.0460, loss-lb:0.0312, loss-ulb:0.1227, weight:0.12, high-r:0.97, lr:0.0087
[11:14:48.987] iteration:2176  t-loss:0.0795, loss-lb:0.0730, loss-ulb:0.0538, weight:0.12, high-r:0.97, lr:0.0087
[11:14:50.764] iteration:2177  t-loss:0.0296, loss-lb:0.0258, loss-ulb:0.0317, weight:0.12, high-r:0.95, lr:0.0087
[11:14:52.549] iteration:2178  t-loss:0.0518, loss-lb:0.0368, loss-ulb:0.1241, weight:0.12, high-r:0.96, lr:0.0087
[11:14:54.328] iteration:2179  t-loss:0.0357, loss-lb:0.0241, loss-ulb:0.0956, weight:0.12, high-r:0.97, lr:0.0087
[11:14:56.109] iteration:2180  t-loss:0.0359, loss-lb:0.0302, loss-ulb:0.0473, weight:0.12, high-r:0.96, lr:0.0087
[11:14:57.889] iteration:2181  t-loss:0.0371, loss-lb:0.0317, loss-ulb:0.0452, weight:0.12, high-r:0.96, lr:0.0087
[11:14:59.677] iteration:2182  t-loss:0.0264, loss-lb:0.0245, loss-ulb:0.0153, weight:0.12, high-r:0.96, lr:0.0087
[11:15:01.465] iteration:2183  t-loss:0.0445, loss-lb:0.0327, loss-ulb:0.0978, weight:0.12, high-r:0.97, lr:0.0087
[11:15:03.250] iteration:2184  t-loss:0.0476, loss-lb:0.0305, loss-ulb:0.1415, weight:0.12, high-r:0.97, lr:0.0087
[11:15:05.029] iteration:2185  t-loss:0.0234, loss-lb:0.0226, loss-ulb:0.0068, weight:0.12, high-r:0.97, lr:0.0087
[11:15:06.821] iteration:2186  t-loss:0.0298, loss-lb:0.0269, loss-ulb:0.0245, weight:0.12, high-r:0.95, lr:0.0087
[11:15:08.597] iteration:2187  t-loss:0.0387, loss-lb:0.0312, loss-ulb:0.0622, weight:0.12, high-r:0.96, lr:0.0087
[11:15:10.379] iteration:2188  t-loss:0.0471, loss-lb:0.0316, loss-ulb:0.1280, weight:0.12, high-r:0.94, lr:0.0087
[11:15:11.817] iteration:2189  t-loss:0.0885, loss-lb:0.0859, loss-ulb:0.0212, weight:0.12, high-r:0.95, lr:0.0087
[11:15:13.420] iteration:2190  t-loss:0.0453, loss-lb:0.0440, loss-ulb:0.0106, weight:0.12, high-r:0.96, lr:0.0087
[11:15:15.209] iteration:2191  t-loss:0.0438, loss-lb:0.0331, loss-ulb:0.0888, weight:0.12, high-r:0.94, lr:0.0087
[11:15:16.992] iteration:2192  t-loss:0.0360, loss-lb:0.0345, loss-ulb:0.0126, weight:0.12, high-r:0.94, lr:0.0087
[11:15:18.774] iteration:2193  t-loss:0.0538, loss-lb:0.0275, loss-ulb:0.2173, weight:0.12, high-r:0.93, lr:0.0087
[11:15:20.558] iteration:2194  t-loss:0.0309, loss-lb:0.0278, loss-ulb:0.0259, weight:0.12, high-r:0.95, lr:0.0087
[11:15:22.342] iteration:2195  t-loss:0.0432, loss-lb:0.0315, loss-ulb:0.0962, weight:0.12, high-r:0.96, lr:0.0087
[11:15:24.123] iteration:2196  t-loss:0.0433, loss-lb:0.0413, loss-ulb:0.0169, weight:0.12, high-r:0.95, lr:0.0087
[11:15:27.038] iteration:2197  t-loss:0.0704, loss-lb:0.0334, loss-ulb:0.3061, weight:0.12, high-r:0.92, lr:0.0087
[11:15:28.821] iteration:2198  t-loss:0.0343, loss-lb:0.0325, loss-ulb:0.0153, weight:0.12, high-r:0.96, lr:0.0087
[11:15:30.608] iteration:2199  t-loss:0.0401, loss-lb:0.0246, loss-ulb:0.1282, weight:0.12, high-r:0.97, lr:0.0087
[11:15:32.391] iteration:2200  t-loss:0.0351, loss-lb:0.0338, loss-ulb:0.0111, weight:0.12, high-r:0.96, lr:0.0087
[11:18:42.551] iteration 2200 : dice_score: 0.870035 best_dice: 0.870000
[11:18:42.552]  <<Test>> - Iter:2200  - Dice-S/T:85.66/87.00, Best-S:86.59, Best-T:87.00
[11:18:44.241] iteration:2201  t-loss:0.0448, loss-lb:0.0298, loss-ulb:0.1241, weight:0.12, high-r:0.96, lr:0.0087
[11:18:45.857] iteration:2202  t-loss:0.0386, loss-lb:0.0227, loss-ulb:0.1314, weight:0.12, high-r:0.95, lr:0.0087
[11:18:47.545] iteration:2203  t-loss:0.0304, loss-lb:0.0259, loss-ulb:0.0371, weight:0.12, high-r:0.97, lr:0.0087
[11:18:49.238] iteration:2204  t-loss:0.0392, loss-lb:0.0264, loss-ulb:0.1056, weight:0.12, high-r:0.94, lr:0.0087
[11:18:50.853] iteration:2205  t-loss:0.0304, loss-lb:0.0236, loss-ulb:0.0567, weight:0.12, high-r:0.95, lr:0.0087
[11:18:52.548] iteration:2206  t-loss:0.0613, loss-lb:0.0480, loss-ulb:0.1099, weight:0.12, high-r:0.96, lr:0.0087
[11:18:54.232] iteration:2207  t-loss:0.0638, loss-lb:0.0614, loss-ulb:0.0191, weight:0.12, high-r:0.96, lr:0.0087
[11:18:55.878] iteration:2208  t-loss:0.0378, loss-lb:0.0350, loss-ulb:0.0236, weight:0.12, high-r:0.95, lr:0.0087
[11:18:57.569] iteration:2209  t-loss:0.0357, loss-lb:0.0314, loss-ulb:0.0353, weight:0.12, high-r:0.97, lr:0.0087
[11:18:59.218] iteration:2210  t-loss:0.0259, loss-lb:0.0234, loss-ulb:0.0212, weight:0.12, high-r:0.92, lr:0.0087
[11:19:00.923] iteration:2211  t-loss:0.0364, loss-lb:0.0306, loss-ulb:0.0475, weight:0.12, high-r:0.96, lr:0.0087
[11:19:02.620] iteration:2212  t-loss:0.1059, loss-lb:0.1032, loss-ulb:0.0226, weight:0.12, high-r:0.97, lr:0.0087
[11:19:04.313] iteration:2213  t-loss:0.0400, loss-lb:0.0331, loss-ulb:0.0569, weight:0.12, high-r:0.96, lr:0.0087
[11:19:05.978] iteration:2214  t-loss:0.0401, loss-lb:0.0301, loss-ulb:0.0820, weight:0.12, high-r:0.93, lr:0.0087
[11:19:07.645] iteration:2215  t-loss:0.0330, loss-lb:0.0309, loss-ulb:0.0172, weight:0.12, high-r:0.97, lr:0.0087
[11:19:09.331] iteration:2216  t-loss:0.0338, loss-lb:0.0269, loss-ulb:0.0574, weight:0.12, high-r:0.97, lr:0.0087
[11:19:10.954] iteration:2217  t-loss:0.0427, loss-lb:0.0351, loss-ulb:0.0630, weight:0.12, high-r:0.97, lr:0.0087
[11:19:12.649] iteration:2218  t-loss:0.0745, loss-lb:0.0730, loss-ulb:0.0129, weight:0.12, high-r:0.97, lr:0.0087
[11:19:14.340] iteration:2219  t-loss:0.0264, loss-lb:0.0219, loss-ulb:0.0376, weight:0.12, high-r:0.97, lr:0.0087
[11:19:15.964] iteration:2220  t-loss:0.0438, loss-lb:0.0342, loss-ulb:0.0799, weight:0.12, high-r:0.95, lr:0.0087
[11:19:17.648] iteration:2221  t-loss:0.0339, loss-lb:0.0224, loss-ulb:0.0949, weight:0.12, high-r:0.96, lr:0.0087
[11:19:19.348] iteration:2222  t-loss:0.0363, loss-lb:0.0232, loss-ulb:0.1081, weight:0.12, high-r:0.96, lr:0.0087
[11:19:21.045] iteration:2223  t-loss:0.0553, loss-lb:0.0418, loss-ulb:0.1114, weight:0.12, high-r:0.96, lr:0.0087
[11:19:22.673] iteration:2224  t-loss:0.0446, loss-lb:0.0253, loss-ulb:0.1598, weight:0.12, high-r:0.96, lr:0.0087
[11:19:24.363] iteration:2225  t-loss:0.0468, loss-lb:0.0310, loss-ulb:0.1299, weight:0.12, high-r:0.96, lr:0.0087
[11:19:25.925] iteration:2226  t-loss:0.0318, loss-lb:0.0275, loss-ulb:0.0362, weight:0.12, high-r:0.95, lr:0.0087
[11:19:27.590] iteration:2227  t-loss:0.0405, loss-lb:0.0271, loss-ulb:0.1107, weight:0.12, high-r:0.97, lr:0.0087
[11:19:29.289] iteration:2228  t-loss:0.0392, loss-lb:0.0254, loss-ulb:0.1144, weight:0.12, high-r:0.96, lr:0.0087
[11:19:30.924] iteration:2229  t-loss:0.0549, loss-lb:0.0340, loss-ulb:0.1727, weight:0.12, high-r:0.93, lr:0.0087
[11:19:32.615] iteration:2230  t-loss:0.0264, loss-lb:0.0205, loss-ulb:0.0485, weight:0.12, high-r:0.96, lr:0.0087
[11:19:34.283] iteration:2231  t-loss:0.0513, loss-lb:0.0291, loss-ulb:0.1838, weight:0.12, high-r:0.95, lr:0.0087
[11:19:35.947] iteration:2232  t-loss:0.0416, loss-lb:0.0351, loss-ulb:0.0539, weight:0.12, high-r:0.96, lr:0.0087
[11:19:39.130] iteration:2233  t-loss:0.0374, loss-lb:0.0252, loss-ulb:0.1001, weight:0.12, high-r:0.96, lr:0.0087
[11:19:40.819] iteration:2234  t-loss:0.0443, loss-lb:0.0308, loss-ulb:0.1121, weight:0.12, high-r:0.97, lr:0.0086
[11:19:42.506] iteration:2235  t-loss:0.0359, loss-lb:0.0331, loss-ulb:0.0234, weight:0.12, high-r:0.95, lr:0.0086
[11:19:44.142] iteration:2236  t-loss:0.0959, loss-lb:0.0944, loss-ulb:0.0119, weight:0.12, high-r:0.96, lr:0.0086
[11:19:45.824] iteration:2237  t-loss:0.0388, loss-lb:0.0340, loss-ulb:0.0392, weight:0.12, high-r:0.95, lr:0.0086
[11:19:47.430] iteration:2238  t-loss:0.0560, loss-lb:0.0518, loss-ulb:0.0344, weight:0.12, high-r:0.97, lr:0.0086
[11:19:49.120] iteration:2239  t-loss:0.0355, loss-lb:0.0262, loss-ulb:0.0769, weight:0.12, high-r:0.96, lr:0.0086
[11:19:50.748] iteration:2240  t-loss:0.0368, loss-lb:0.0293, loss-ulb:0.0618, weight:0.12, high-r:0.93, lr:0.0086
[11:19:52.435] iteration:2241  t-loss:0.0407, loss-lb:0.0269, loss-ulb:0.1140, weight:0.12, high-r:0.95, lr:0.0086
[11:19:54.127] iteration:2242  t-loss:0.0316, loss-lb:0.0271, loss-ulb:0.0369, weight:0.12, high-r:0.95, lr:0.0086
[11:19:55.757] iteration:2243  t-loss:0.0519, loss-lb:0.0417, loss-ulb:0.0851, weight:0.12, high-r:0.96, lr:0.0086
[11:19:57.455] iteration:2244  t-loss:0.0635, loss-lb:0.0466, loss-ulb:0.1393, weight:0.12, high-r:0.94, lr:0.0086
[11:19:59.062] iteration:2245  t-loss:0.0467, loss-lb:0.0330, loss-ulb:0.1131, weight:0.12, high-r:0.97, lr:0.0086
[11:20:00.741] iteration:2246  t-loss:0.0458, loss-lb:0.0328, loss-ulb:0.1073, weight:0.12, high-r:0.96, lr:0.0086
[11:20:02.412] iteration:2247  t-loss:0.1266, loss-lb:0.0765, loss-ulb:0.4141, weight:0.12, high-r:0.95, lr:0.0086
[11:20:04.103] iteration:2248  t-loss:0.0324, loss-lb:0.0280, loss-ulb:0.0371, weight:0.12, high-r:0.97, lr:0.0086
[11:20:05.725] iteration:2249  t-loss:0.0303, loss-lb:0.0279, loss-ulb:0.0198, weight:0.12, high-r:0.97, lr:0.0086
[11:20:07.415] iteration:2250  t-loss:0.0461, loss-lb:0.0386, loss-ulb:0.0620, weight:0.12, high-r:0.96, lr:0.0086
[11:20:09.097] iteration:2251  t-loss:0.0566, loss-lb:0.0380, loss-ulb:0.1311, weight:0.14, high-r:0.96, lr:0.0086
[11:20:10.792] iteration:2252  t-loss:0.0424, loss-lb:0.0410, loss-ulb:0.0095, weight:0.14, high-r:0.97, lr:0.0086
[11:20:12.421] iteration:2253  t-loss:0.0679, loss-lb:0.0455, loss-ulb:0.1579, weight:0.14, high-r:0.96, lr:0.0086
[11:20:14.092] iteration:2254  t-loss:0.1003, loss-lb:0.0878, loss-ulb:0.0883, weight:0.14, high-r:0.95, lr:0.0086
[11:20:15.724] iteration:2255  t-loss:0.0575, loss-lb:0.0452, loss-ulb:0.0864, weight:0.14, high-r:0.97, lr:0.0086
[11:20:17.420] iteration:2256  t-loss:0.0466, loss-lb:0.0390, loss-ulb:0.0538, weight:0.14, high-r:0.95, lr:0.0086
[11:20:19.105] iteration:2257  t-loss:0.0967, loss-lb:0.0480, loss-ulb:0.3434, weight:0.14, high-r:0.93, lr:0.0086
[11:20:20.687] iteration:2258  t-loss:0.0523, loss-lb:0.0322, loss-ulb:0.1412, weight:0.14, high-r:0.95, lr:0.0086
[11:20:22.378] iteration:2259  t-loss:0.0533, loss-lb:0.0277, loss-ulb:0.1810, weight:0.14, high-r:0.97, lr:0.0086
[11:20:24.071] iteration:2260  t-loss:0.0404, loss-lb:0.0378, loss-ulb:0.0186, weight:0.14, high-r:0.97, lr:0.0086
[11:20:25.695] iteration:2261  t-loss:0.0582, loss-lb:0.0420, loss-ulb:0.1143, weight:0.14, high-r:0.95, lr:0.0086
[11:20:27.388] iteration:2262  t-loss:0.0374, loss-lb:0.0329, loss-ulb:0.0316, weight:0.14, high-r:0.97, lr:0.0086
[11:20:29.078] iteration:2263  t-loss:0.0592, loss-lb:0.0432, loss-ulb:0.1128, weight:0.14, high-r:0.97, lr:0.0086
[11:20:30.694] iteration:2264  t-loss:0.0900, loss-lb:0.0698, loss-ulb:0.1428, weight:0.14, high-r:0.92, lr:0.0086
[11:20:32.384] iteration:2265  t-loss:0.0331, loss-lb:0.0270, loss-ulb:0.0426, weight:0.14, high-r:0.97, lr:0.0086
[11:20:34.074] iteration:2266  t-loss:0.0693, loss-lb:0.0379, loss-ulb:0.2215, weight:0.14, high-r:0.97, lr:0.0086
[11:20:35.705] iteration:2267  t-loss:0.0249, loss-lb:0.0218, loss-ulb:0.0220, weight:0.14, high-r:0.96, lr:0.0086
[11:20:37.402] iteration:2268  t-loss:0.0400, loss-lb:0.0363, loss-ulb:0.0264, weight:0.14, high-r:0.96, lr:0.0086
[11:20:40.287] iteration:2269  t-loss:0.1180, loss-lb:0.1109, loss-ulb:0.0502, weight:0.14, high-r:0.95, lr:0.0086
[11:20:41.927] iteration:2270  t-loss:0.0321, loss-lb:0.0281, loss-ulb:0.0281, weight:0.14, high-r:0.96, lr:0.0086
[11:20:43.620] iteration:2271  t-loss:0.0294, loss-lb:0.0247, loss-ulb:0.0330, weight:0.14, high-r:0.96, lr:0.0086
[11:20:45.241] iteration:2272  t-loss:0.0954, loss-lb:0.0874, loss-ulb:0.0563, weight:0.14, high-r:0.96, lr:0.0086
[11:20:46.931] iteration:2273  t-loss:0.0350, loss-lb:0.0279, loss-ulb:0.0501, weight:0.14, high-r:0.95, lr:0.0086
[11:20:48.619] iteration:2274  t-loss:0.0516, loss-lb:0.0343, loss-ulb:0.1224, weight:0.14, high-r:0.96, lr:0.0086
[11:20:50.257] iteration:2275  t-loss:0.0341, loss-lb:0.0289, loss-ulb:0.0368, weight:0.14, high-r:0.96, lr:0.0086
[11:20:51.950] iteration:2276  t-loss:0.0539, loss-lb:0.0515, loss-ulb:0.0172, weight:0.14, high-r:0.97, lr:0.0086
[11:20:53.636] iteration:2277  t-loss:0.0968, loss-lb:0.0314, loss-ulb:0.4615, weight:0.14, high-r:0.92, lr:0.0086
[11:20:55.339] iteration:2278  t-loss:0.0506, loss-lb:0.0403, loss-ulb:0.0726, weight:0.14, high-r:0.94, lr:0.0086
[11:20:56.974] iteration:2279  t-loss:0.1128, loss-lb:0.1059, loss-ulb:0.0487, weight:0.14, high-r:0.97, lr:0.0086
